Rnum,Run,motion,counter,Task
R4132,2,0.0388087,0.0,WM
R4132,2,0.0131648,2.324674,WM
R4132,2,0.0341229,0.0,WM
R4132,2,0.019368,2.775009,WM
R4132,2,0.0236621,5.549856,WM
R4132,2,0.0124528,8.124772,WM
R4132,2,0.023473,0.0,WM
R4132,2,0.0240319,2.525019,WM
R4132,2,0.0209778,5.099562,WM
R4132,2,0.0209778,7.874688,WM
R4132,2,0.0160084,0.0,WM
R4132,2,0.019295,2.524669,WM
R4132,2,0.0154233,5.349786,WM
R4132,2,0.0244773,0.0,WM
R4132,2,0.011548,2.6750599999999998,WM
R4132,2,0.0267546,0.0,WM
R4132,2,0.0214905,2.374773,WM
R4132,2,0.0269771,4.899673999999999,WM
R4132,2,0.0236827,0.0,WM
R4662,2,0.0147332,0.0,WM
R4662,2,0.0276752,2.5749329999999997,WM
R4662,2,0.0405595,5.400046,WM
R4662,2,0.0353857,0.0,WM
R4662,2,0.0287712,2.72465,WM
R4662,2,0.022888,0.0,WM
R4662,2,0.0278125,2.324575,WM
R4662,2,0.0134357,5.249831,WM
R4662,2,0.0126082,0.0,WM
R4662,2,0.0126082,2.875356,WM
R4662,2,0.037004,0.0,WM
R4662,2,0.037004,2.624668,WM
R4662,2,0.0288921,5.4500519999999995,WM
R4662,2,0.0423241,7.974945,WM
R4662,2,0.0201541,0.0,WM
R4662,2,0.0229043,2.574826,WM
R4662,2,0.0493031,0.0,WM
R4662,2,0.0261422,2.52475,WM
R4662,2,0.0450257,0.0,WM
R4662,2,0.0328212,2.625003,WM
R2595,4,0.101219,0.0,WM
R2595,4,0.0822042,2.527097,WM
R2595,4,0.0699665,0.0,WM
R2595,4,0.0572383,2.585223,WM
R2595,4,0.0262212,5.0619689999999995,WM
R2595,4,0.041874,7.446842,WM
R2595,4,0.0936848,0.0,WM
R2595,4,0.0212871,2.526784,WM
R2595,4,0.0775809,0.0,WM
R2595,4,0.0461417,2.77701,WM
R2595,4,0.0869607,0.0,WM
R2595,4,0.140907,2.727217,WM
R2595,4,0.0190285,0.0,WM
R2595,4,0.0190285,2.277121,WM
R2595,4,0.0279621,0.0,WM
R2595,4,0.041679,2.585176,WM
R2595,4,0.0334646,0.0,WM
R2595,4,0.0435731,2.235205,WM
R3773,1,0.0342144,0.0,WM
R3773,1,0.0306116,2.677224,WM
R3773,1,0.031029,0.0,WM
R3773,1,0.0232534,2.276516,WM
R3773,1,0.0142943,0.0,WM
R3773,1,0.0176184,2.126965,WM
R3773,1,0.0218863,4.703727000000001,WM
R3773,1,0.0274878,0.0,WM
R3773,1,0.0287618,2.326502,WM
R3773,1,0.0287618,4.761515,WM
R3773,1,0.031481,7.296706,WM
R3773,1,0.0216682,0.0,WM
R3773,1,0.0214259,2.28486,WM
R3773,1,0.0364794,5.161931,WM
R3773,1,0.0306989,0.0,WM
R3773,1,0.0291131,2.477143,WM
R3773,1,0.0241345,0.0,WM
R3773,1,0.0527021,2.526593,WM
R3773,1,0.0204529,0.0,WM
R3773,1,0.025131,2.7352090000000002,WM
R4508,2,0.0320613,0.0,WM
R4508,2,0.0309619,2.7250560000000004,WM
R4508,2,0.0323914,5.450010000000001,WM
R4508,2,0.0271534,0.0,WM
R4508,2,0.0501822,2.8251560000000002,WM
R4508,2,0.0231676,0.0,WM
R4508,2,0.05703,2.67497,WM
R4508,2,0.083771,0.0,WM
R4508,2,0.0374581,2.474828,WM
R4508,2,0.119042,0.0,WM
R4508,2,0.0610578,2.62487,WM
R4508,2,0.0634042,5.149744,WM
R4508,2,0.0541517,7.374541000000001,WM
R4508,2,0.0428634,0.0,WM
R4508,2,0.0428634,2.72495,WM
R4508,2,0.0316601,5.449708,WM
R4508,2,0.0549054,0.0,WM
R4508,2,0.0332335,2.774751,WM
R4508,2,0.0476782,4.999442,WM
R4508,2,0.0249618,0.0,WM
R4508,2,0.038865,2.574653,WM
R4524,4,0.100534,0.0,WM
R4524,4,0.0663561,2.725198,WM
R4524,4,0.154262,0.0,WM
R4524,4,0.140528,2.474637,WM
R4524,4,0.0514036,0.0,WM
R4524,4,0.0601059,2.674852,WM
R4524,4,0.0534799,0.0,WM
R4524,4,0.0693406,2.674798,WM
R4524,4,0.0789767,0.0,WM
R4524,4,0.0686362,2.274817,WM
R4524,4,0.0647394,5.000034,WM
R4524,4,0.183343,0.0,WM
R4524,4,0.0699912,2.57518,WM
R4524,4,0.044821,5.30014,WM
R4524,4,0.0369624,0.0,WM
R4524,4,0.0369624,2.2245850000000003,WM
R4524,4,0.151682,0.0,WM
R4538,4,0.0261885,0.0,WM
R4538,4,0.0735341,2.625041,WM
R4538,4,0.276608,0.0,WM
R4538,4,0.0736701,2.324754,WM
R4538,4,0.0300847,0.0,WM
R4538,4,0.0499363,2.77522,WM
R4538,4,0.0375267,5.049852,WM
R4538,4,0.0207955,7.424815,WM
R4538,4,0.0687825,0.0,WM
R4538,4,0.0687825,2.525003,WM
R4538,4,0.113654,0.0,WM
R4538,4,0.155372,2.474781,WM
R4538,4,0.0607772,0.0,WM
R4538,4,0.0571997,2.874895,WM
R4538,4,0.0606347,5.5495920000000005,WM
R4538,4,0.0253284,8.424653,WM
R4538,4,0.120188,0.0,WM
R4538,4,0.0575468,2.7248900000000003,WM
R4538,4,0.187863,5.499966000000001,WM
R4538,4,0.0236872,0.0,WM
R4507,3,0.0475603,0.0,WM
R4507,3,0.0475603,2.624712,WM
R4507,3,0.00671744,4.849336,WM
R4507,3,0.0252227,7.374363,WM
R4507,3,0.0231821,0.0,WM
R4507,3,0.0443794,2.424742,WM
R4507,3,0.0286702,0.0,WM
R4507,3,0.0233129,2.675001,WM
R4507,3,0.0166546,0.0,WM
R4507,3,0.0318045,2.874912,WM
R4507,3,0.0226054,0.0,WM
R4507,3,0.0228785,2.6746920000000003,WM
R4507,3,0.138752,0.0,WM
R4507,3,0.0912143,2.875166,WM
R4507,3,0.0577715,0.0,WM
R4507,3,0.0179728,2.62491,WM
R4507,3,0.030867,5.199789,WM
R4507,3,0.0239182,0.0,WM
R4507,3,0.0264194,2.524826,WM
R4307,3,0.0468216,0.0,WM
R4307,3,0.0442556,2.635676,WM
R4307,3,0.0406867,0.0,WM
R4307,3,0.176318,2.276535,WM
R4307,3,0.176318,5.203644000000001,WM
R4307,3,0.0402104,7.93018,WM
R4307,3,0.0382415,0.0,WM
R4307,3,0.0319663,2.5772600000000003,WM
R4307,3,0.0150639,0.0,WM
R4307,3,0.0649871,2.677248,WM
R4307,3,0.0254428,5.254001000000001,WM
R4307,3,0.0641335,7.880941,WM
R4307,3,0.107177,0.0,WM
R4307,3,0.0376672,2.226445,WM
R4307,3,0.365765,4.553071,WM
R4307,3,0.0447636,0.0,WM
R4307,3,0.0589941,2.527104,WM
R4307,3,0.0589941,5.153857,WM
R4307,3,0.0653449,0.0,WM
R4307,3,0.0653449,2.1264450000000004,WM
R4307,3,0.0966042,0.0,WM
R4307,3,0.0211946,2.627236,WM
R4132,4,0.023366,0.0,WM
R4132,4,0.0362381,2.574929,WM
R4132,4,0.0363944,0.0,WM
R4132,4,0.0163755,2.775227,WM
R4132,4,0.0260048,0.0,WM
R4132,4,0.017809,2.774868,WM
R4132,4,0.0294758,0.0,WM
R4132,4,0.0106165,2.3245630000000004,WM
R4132,4,0.0172988,0.0,WM
R4132,4,0.0163565,2.5748610000000003,WM
R4132,4,0.024324,5.450001,WM
R4132,4,0.0254423,7.874700000000001,WM
R4132,4,0.0316171,0.0,WM
R4132,4,0.0172448,2.424891,WM
R4132,4,0.0172448,4.949889000000001,WM
R4132,4,0.0158604,0.0,WM
R4132,4,0.0204083,2.5247290000000002,WM
R4132,4,0.01071,0.0,WM
R4220,2,0.472739,0.0,WM
R4220,2,0.113316,2.777373,WM
R4220,2,0.055609,0.0,WM
R4220,2,0.0633709,2.776901,WM
R4220,2,0.0745464,5.403703999999999,WM
R4220,2,0.0548343,0.0,WM
R4220,2,0.0392171,2.777398,WM
R4220,2,0.082114,0.0,WM
R4220,2,0.040311,2.226877,WM
R4220,2,0.0240331,0.0,WM
R4220,2,0.0361047,2.685579,WM
R4220,2,0.0295335,0.0,WM
R4220,2,0.0381708,2.176777,WM
R4220,2,0.0562997,4.66192,WM
R4220,2,0.0562997,7.196971,WM
R4220,2,0.0499407,0.0,WM
R4220,2,0.0312749,2.4349439999999998,WM
R4220,2,0.0289425,0.0,WM
R4220,2,0.374272,2.476692,WM
R3891,4,0.196841,0.0,WM
R3891,4,0.189284,2.9274880000000003,WM
R3891,4,0.0843154,5.404083,WM
R3891,4,0.0436974,0.0,WM
R3891,4,0.0899888,2.376614,WM
R3891,4,0.117264,0.0,WM
R3891,4,0.113372,2.677328,WM
R3891,4,0.068994,0.0,WM
R3891,4,0.026317,2.785316,WM
R3891,4,0.0541713,0.0,WM
R3891,4,0.0356133,2.935463,WM
R3891,4,0.21785,0.0,WM
R3891,4,0.0368383,2.427106,WM
R3891,4,0.0945239,0.0,WM
R3891,4,0.577408,2.526783,WM
R3891,4,0.241371,0.0,WM
R4052,2,0.0793076,0.0,WM
R4052,2,0.0700787,2.827389,WM
R4052,2,0.0213768,0.0,WM
R4052,2,0.0900258,2.427072,WM
R4052,2,0.0767112,0.0,WM
R4052,2,0.0669352,2.526664,WM
R4052,2,0.0443615,5.203562,WM
R4052,2,0.0280876,7.680215,WM
R4052,2,0.0298734,0.0,WM
R4052,2,0.0298734,2.326969,WM
R4052,2,0.0297384,4.8536649999999995,WM
R4052,2,0.104328,0.0,WM
R4052,2,0.0428967,2.827245,WM
R4052,2,0.0387288,5.304062,WM
R4052,2,0.0330222,0.0,WM
R4052,2,0.0578087,2.585196,WM
R4052,2,0.0423198,0.0,WM
R4052,2,0.030438,2.1263769999999997,WM
R4052,2,0.0148659,4.553152,WM
R4052,2,0.0625828,7.330078,WM
R4052,2,0.0491811,0.0,WM
R4140,2,0.0377265,0.0,WM
R4140,2,0.0104188,2.6772020000000003,WM
R4140,2,0.024787,0.0,WM
R4140,2,0.0324441,2.826962,WM
R4140,2,0.0251684,0.0,WM
R4140,2,0.0214244,2.384878,WM
R4140,2,0.0449249,0.0,WM
R4140,2,0.0306079,2.426637,WM
R4140,2,0.0304432,4.811526000000001,WM
R4140,2,0.0175447,7.188245,WM
R4140,2,0.0295799,0.0,WM
R4140,2,0.034099,2.885936,WM
R4140,2,0.0209333,0.0,WM
R4140,2,0.0264241,2.426678,WM
R4140,2,0.0195367,0.0,WM
R4140,2,0.0259865,2.426708,WM
R4140,2,0.0303678,0.0,WM
R4140,2,0.0274619,2.576724,WM
R4447,2,0.0185007,0.0,WM
R4447,2,0.0287339,2.575071,WM
R4447,2,0.0182516,4.857874,WM
R4447,2,0.0176609,0.0,WM
R4447,2,0.04628,2.575061,WM
R4447,2,0.04628,5.099974,WM
R4447,2,0.0113175,0.0,WM
R4447,2,0.0102349,2.224782,WM
R4447,2,0.0175895,0.0,WM
R4447,2,0.0241754,2.3249969999999998,WM
R4447,2,0.0201366,5.0500359999999995,WM
R4447,2,0.0293065,0.0,WM
R4447,2,0.0295773,2.4748989999999997,WM
R4447,2,0.0331651,4.9499319999999996,WM
R4447,2,0.0943703,0.0,WM
R4447,2,0.102863,2.174722,WM
R4447,2,0.0197061,0.0,WM
R4447,2,0.089174,2.824836,WM
R4447,2,0.0130544,0.0,WM
R4088,2,0.0635489,0.0,WM
R4088,2,0.0178187,2.626887,WM
R4088,2,0.0428304,0.0,WM
R4088,2,0.0580065,2.935505,WM
R4088,2,0.0254016,5.261937,WM
R4088,2,0.0208489,0.0,WM
R4088,2,0.0208489,2.626946,WM
R4088,2,0.0347881,0.0,WM
R4088,2,0.028008,2.526619,WM
R4088,2,0.0441628,0.0,WM
R4088,2,0.024994,2.77689,WM
R4088,2,0.100918,0.0,WM
R4088,2,0.0538067,2.776872,WM
R4088,2,0.0538067,5.503768,WM
R4088,2,0.0303213,0.0,WM
R4088,2,0.0450276,2.226401,WM
R4088,2,0.0450276,4.911765,WM
R4088,2,0.0406866,0.0,WM
R4088,2,0.0328601,2.826934,WM
R4505,4,0.49948,0.0,WM
R4505,4,0.408402,2.475142,WM
R4505,4,0.221828,4.899789,WM
R4505,4,0.221828,7.524859999999999,WM
R4505,4,1.75587,0.0,WM
R4505,4,0.416163,2.624665,WM
R4505,4,1.61241,0.0,WM
R4505,4,0.4953,2.274597,WM
R4505,4,0.15318,0.0,WM
R4505,4,0.124983,2.374977,WM
R4505,4,0.188647,0.0,WM
R4505,4,0.46632,2.424813,WM
R4505,4,0.599151,0.0,WM
R4505,4,0.254386,2.5245759999999997,WM
R4505,4,0.185133,0.0,WM
R4505,4,0.0841225,2.6247059999999998,WM
R4505,4,0.280122,0.0,WM
R4505,4,0.0576349,2.475142,WM
R3557,3,0.0240752,0.0,WM
R3557,3,0.0261212,2.527177,WM
R3557,3,0.0189743,5.362511,WM
R3557,3,0.0211499,0.0,WM
R3557,3,0.0196409,2.426648,WM
R3557,3,0.0147389,4.653186,WM
R3557,3,0.0189005,0.0,WM
R3557,3,0.0189005,2.485195,WM
R3557,3,0.0138211,0.0,WM
R3557,3,0.00842171,2.83538,WM
R3557,3,0.0283141,5.512185000000001,WM
R3557,3,0.0214867,0.0,WM
R3557,3,0.0114264,2.827502,WM
R3557,3,0.0132953,5.412556,WM
R3557,3,0.0258096,0.0,WM
R3557,3,1.5154e-09,2.926995,WM
R3557,3,0.0283843,5.711838,WM
R3557,3,0.0336514,0.0,WM
R3557,3,0.0621489,2.2853120000000002,WM
R3557,3,0.0186751,0.0,WM
R4275,2,0.0265714,0.0,WM
R4275,2,0.0318881,2.627117,WM
R4275,2,0.038346,4.962091,WM
R4275,2,0.0637334,0.0,WM
R4275,2,0.0360613,2.635099,WM
R4275,2,0.0269766,0.0,WM
R4275,2,0.0294996,2.32681,WM
R4275,2,0.0145364,0.0,WM
R4275,2,0.0145364,2.485422,WM
R4275,2,0.0395961,4.912075,WM
R4275,2,0.0375988,7.639085,WM
R4275,2,0.011638,0.0,WM
R4275,2,0.0569568,2.535033,WM
R4275,2,0.0434294,0.0,WM
R4275,2,0.00908222,2.577217,WM
R4275,2,0.0378975,0.0,WM
R4275,2,0.0441705,2.6352759999999997,WM
R4275,2,0.0208795,0.0,WM
R4482,1,0.0380005,0.0,WM
R4482,1,0.0425773,2.474616,WM
R4482,1,0.0343966,5.299944,WM
R4482,1,0.0400182,0.0,WM
R4482,1,0.0336233,2.725107,WM
R4482,1,0.0257799,0.0,WM
R4482,1,0.0281363,2.7250520000000003,WM
R4482,1,0.0277692,0.0,WM
R4482,1,0.0463059,2.4244980000000003,WM
R4482,1,0.0463059,4.94937,WM
R4482,1,0.0247667,7.6746300000000005,WM
R4482,1,0.0250153,0.0,WM
R4482,1,0.0250153,2.524833,WM
R4482,1,0.0265619,4.649579,WM
R4482,1,0.0540553,7.3747430000000005,WM
R4482,1,0.0190398,0.0,WM
R4482,1,0.0303542,2.3751260000000003,WM
R4482,1,0.0275319,0.0,WM
R4482,1,0.0298173,2.5246150000000003,WM
R4482,1,0.0202042,0.0,WM
R4482,1,0.0267745,2.624766,WM
R4661,2,0.0466284,0.0,WM
R4661,2,0.0636169,2.474662,WM
R4661,2,0.166648,0.0,WM
R4661,2,0.132694,2.624702,WM
R4661,2,0.070547,4.899471,WM
R4661,2,0.0210093,0.0,WM
R4661,2,0.0198444,2.574856,WM
R4661,2,0.0486999,0.0,WM
R4661,2,0.0917746,2.525196,WM
R4661,2,0.108319,0.0,WM
R4661,2,0.108319,2.4248060000000002,WM
R4661,2,0.0174651,4.849538,WM
R4661,2,0.0439712,7.624629,WM
R4661,2,0.0388801,0.0,WM
R4661,2,0.0638916,2.825278,WM
R4661,2,0.0664706,0.0,WM
R4661,2,0.0846283,2.374885,WM
R4661,2,0.048636,4.899997,WM
R4661,2,0.030551,7.424873,WM
R4661,2,0.0632054,0.0,WM
R4661,2,0.0429163,2.525044,WM
R3380,3,0.0141729,0.0,WM
R3380,3,0.0193327,2.626808,WM
R3380,3,0.0151713,0.0,WM
R3380,3,0.0151713,2.435101,WM
R3380,3,0.015247,0.0,WM
R3380,3,0.0152623,2.776842,WM
R3380,3,0.0357657,0.0,WM
R3380,3,0.0257213,2.526664,WM
R3380,3,0.01286,0.0,WM
R3380,3,0.017796,2.426691,WM
R3380,3,0.0303197,4.953378,WM
R3380,3,0.0186496,7.580195,WM
R3380,3,0.0174196,0.0,WM
R3380,3,0.0191486,2.33502,WM
R3380,3,0.0335807,4.811389,WM
R3380,3,0.00932442,0.0,WM
R3380,3,0.0103787,2.776811,WM
R3380,3,0.0185389,5.103389,WM
R3380,3,0.0185389,7.680205,WM
R3380,3,0.0249094,0.0,WM
R3380,3,0.0311195,2.526757,WM
R4610,4,0.189049,0.0,WM
R4610,4,0.033616,2.224826,WM
R4610,4,0.0463558,0.0,WM
R4610,4,0.053225,2.624567,WM
R4610,4,0.0851916,0.0,WM
R4610,4,0.0851916,2.5749940000000002,WM
R4610,4,0.033644,0.0,WM
R4610,4,0.104696,2.575203,WM
R4610,4,0.198088,0.0,WM
R4610,4,0.190461,2.825233,WM
R4610,4,0.114129,0.0,WM
R4610,4,0.0300449,2.8750400000000003,WM
R4610,4,0.0464656,5.199539,WM
R4610,4,0.131758,7.624474,WM
R4610,4,0.0861285,0.0,WM
R4610,4,0.0375137,2.725038,WM
R4610,4,0.0843973,5.249971,WM
R4610,4,0.0449483,0.0,WM
R4508,4,0.0666653,0.0,WM
R4508,4,0.0293127,2.67479,WM
R4508,4,0.0411809,0.0,WM
R4508,4,0.0232307,2.524603,WM
R4508,4,0.0434422,5.449945,WM
R4508,4,0.0601401,7.774585,WM
R4508,4,0.0349435,0.0,WM
R4508,4,0.0435677,2.224697,WM
R4508,4,0.0491914,4.649753,WM
R4508,4,0.0406508,0.0,WM
R4508,4,0.0730019,2.5749709999999997,WM
R4508,4,0.0451376,5.099657,WM
R4508,4,0.10509,0.0,WM
R4508,4,0.10509,2.675181,WM
R4508,4,0.0421633,0.0,WM
R4508,4,0.0421633,2.474611,WM
R4508,4,0.0932307,0.0,WM
R4508,4,0.0534046,2.5328749999999998,WM
R4508,4,0.0307516,0.0,WM
R3111,3,0.0246389,0.0,WM
R3111,3,0.0382426,2.527071,WM
R3111,3,0.0232402,0.0,WM
R3111,3,0.0258218,2.43504,WM
R3111,3,0.0293588,0.0,WM
R3111,3,0.0306057,2.726771,WM
R3111,3,0.0296945,0.0,WM
R3111,3,0.01364,2.776528,WM
R3111,3,0.0195918,5.403483,WM
R3111,3,0.0946258,0.0,WM
R3111,3,0.249556,2.485471,WM
R3111,3,0.246585,4.962114,WM
R3111,3,0.0816591,0.0,WM
R3111,3,0.0679567,2.635521,WM
R3111,3,0.0161581,0.0,WM
R3111,3,0.0258623,2.827355,WM
R3111,3,0.0250033,5.454158,WM
R3111,3,0.0246756,0.0,WM
R4053,3,0.0286739,0.0,WM
R4053,3,0.0286739,2.8274950000000003,WM
R4053,3,0.0670557,5.454269,WM
R4053,3,0.0673035,0.0,WM
R4053,3,0.0465971,2.92716,WM
R4053,3,0.0446455,5.553953,WM
R4053,3,0.0329912,0.0,WM
R4053,3,0.0280211,2.576803,WM
R4053,3,0.0417928,0.0,WM
R4053,3,0.0589119,2.585588,WM
R4053,3,0.00725051,0.0,WM
R4053,3,0.0515376,2.476789,WM
R4053,3,0.0434154,4.9034320000000005,WM
R4053,3,0.0142748,0.0,WM
R4053,3,0.0290371,2.82735,WM
R4053,3,0.0284767,0.0,WM
R4053,3,0.0285338,2.335093,WM
R4053,3,0.0433325,4.62,WM
R4053,3,0.0433325,7.205189,WM
R4053,3,0.0277422,0.0,WM
R4053,3,0.0277422,2.826975,WM
R4053,3,0.0267924,5.562213,WM
R4053,2,0.0287876,0.0,WM
R4053,2,0.0141583,2.6772739999999997,WM
R4053,2,0.0353687,0.0,WM
R4053,2,0.0264023,2.885394,WM
R4053,2,0.0236196,5.512117,WM
R4053,2,0.0276062,0.0,WM
R4053,2,0.0225285,2.726762,WM
R4053,2,0.0163418,5.053393,WM
R4053,2,0.0733705,0.0,WM
R4053,2,0.0314309,2.285415,WM
R4053,2,0.0441102,0.0,WM
R4053,2,0.008712,2.9275450000000003,WM
R4053,2,0.0396253,0.0,WM
R4053,2,0.0396253,2.527152,WM
R4053,2,0.0270052,0.0,WM
R4053,2,0.0169511,2.576736,WM
R4053,2,0.0169511,5.161927,WM
R4053,2,0.0495795,0.0,WM
R3262,1,0.0511983,0.0,WM
R3262,1,0.0525343,2.494013,WM
R3262,1,0.0525343,4.778582,WM
R3262,1,0.0456775,7.413797000000001,WM
R3262,1,0.0148653,0.0,WM
R3262,1,0.0222514,2.877073,WM
R3262,1,0.0344502,0.0,WM
R3262,1,0.0198928,2.176408,WM
R3262,1,0.03046,4.502992,WM
R3262,1,0.14229,0.0,WM
R3262,1,0.101767,2.935984,WM
R3262,1,0.0264051,0.0,WM
R3262,1,0.0687542,2.6772489999999998,WM
R3262,1,0.0403412,0.0,WM
R3262,1,0.0206101,2.735761,WM
R3262,1,0.0206101,5.1623730000000005,WM
R3262,1,0.0232628,7.747546,WM
R3262,1,0.0277141,0.0,WM
R3262,1,0.0277141,2.676873,WM
R3262,1,0.0421334,0.0,WM
R3262,1,0.0421334,2.576767,WM
R3262,1,0.042081,5.103464,WM
R4538,3,0.0366753,0.0,WM
R4538,3,0.0647714,2.7752410000000003,WM
R4538,3,0.0897939,0.0,WM
R4538,3,0.0970345,2.174832,WM
R4538,3,0.084046,0.0,WM
R4538,3,0.380367,2.5250340000000002,WM
R4538,3,0.110882,0.0,WM
R4538,3,0.110882,2.525046,WM
R4538,3,0.0447135,0.0,WM
R4538,3,0.0462411,2.774944,WM
R4538,3,0.0294705,0.0,WM
R4538,3,0.0294705,2.625063,WM
R4538,3,0.0355476,5.24987,WM
R4538,3,0.0383848,0.0,WM
R4538,3,0.0270486,2.574859,WM
R4538,3,0.0370481,5.099975000000001,WM
R4538,3,0.0301645,7.974856,WM
R4538,3,0.0289638,0.0,WM
R4538,3,0.0209648,2.374648,WM
R4211,3,0.10729,0.0,WM
R4211,3,0.106855,2.724806,WM
R4211,3,0.140417,0.0,WM
R4211,3,0.0771823,2.675027,WM
R4211,3,0.0772706,5.199637,WM
R4211,3,0.168196,0.0,WM
R4211,3,0.132735,2.675066,WM
R4211,3,0.104999,0.0,WM
R4211,3,0.104999,2.47492,WM
R4211,3,0.0558722,0.0,WM
R4211,3,0.0429308,2.52494,WM
R4211,3,0.0737672,0.0,WM
R4211,3,0.0790667,2.624734,WM
R4211,3,0.0704563,5.549952,WM
R4211,3,0.0942973,8.024536,WM
R4211,3,0.11465,0.0,WM
R4211,3,0.0317767,2.4249330000000002,WM
R4211,3,0.0388844,4.950021,WM
R4211,3,0.107266,7.674957000000001,WM
R4211,3,0.109275,0.0,WM
R4131,4,0.0309671,0.0,WM
R4131,4,0.0509265,2.526717,WM
R4131,4,0.0292861,0.0,WM
R4131,4,0.0292861,2.476792,WM
R4131,4,0.0212388,0.0,WM
R4131,4,0.0212388,2.376576,WM
R4131,4,0.0296023,0.0,WM
R4131,4,0.0296023,2.62678,WM
R4131,4,0.0338849,5.15344,WM
R4131,4,0.0450143,0.0,WM
R4131,4,0.0450143,2.576793,WM
R4131,4,0.0264202,0.0,WM
R4131,4,0.0364629,2.726834,WM
R4131,4,0.0279746,5.553911,WM
R4131,4,0.0455301,8.230681,WM
R4131,4,0.0584086,0.0,WM
R4131,4,0.0348226,2.535193,WM
R4131,4,0.0562511,5.470635,WM
R4131,4,0.00797863,7.847122000000001,WM
R4131,4,0.027139,0.0,WM
R4220,1,0.0173713,0.0,WM
R4220,1,0.0266839,2.927456,WM
R4220,1,0.037926,0.0,WM
R4220,1,0.0345816,2.376608,WM
R4220,1,0.0233932,4.961727,WM
R4220,1,0.0123526,7.838766,WM
R4220,1,0.0441621,0.0,WM
R4220,1,0.057085,2.526684,WM
R4220,1,0.0222606,0.0,WM
R4220,1,0.0325232,2.635485,WM
R4220,1,0.0130355,0.0,WM
R4220,1,0.0268841,2.8772979999999997,WM
R4220,1,0.015296,5.654328,WM
R4220,1,0.027198,0.0,WM
R4220,1,0.0443399,2.526777,WM
R4220,1,0.0371689,0.0,WM
R4220,1,0.0130227,2.5266599999999997,WM
R4220,1,0.0130227,5.312049999999999,WM
R4220,1,0.0222321,0.0,WM
R4220,1,0.0222321,2.6269359999999997,WM
R4220,1,0.0258084,5.003549,WM
R4047,3,0.0234236,0.0,WM
R4047,3,0.0450923,2.577184,WM
R4047,3,0.0577093,0.0,WM
R4047,3,0.0169357,2.526807,WM
R4047,3,0.0243513,0.0,WM
R4047,3,0.0174862,2.576718,WM
R4047,3,0.0186072,5.50384,WM
R4047,3,0.0218187,0.0,WM
R4047,3,0.0203952,2.626889,WM
R4047,3,0.0183039,5.553997,WM
R4047,3,0.0562789,0.0,WM
R4047,3,0.0214082,2.626854,WM
R4047,3,0.0139014,5.303762,WM
R4047,3,0.0171489,7.880554999999999,WM
R4047,3,0.0247644,0.0,WM
R4047,3,0.0286213,2.535171,WM
R4047,3,0.0123302,0.0,WM
R4047,3,0.0276816,2.576784,WM
R4047,3,0.0628627,0.0,WM
R4047,3,0.0272294,2.526769,WM
R4239,1,0.0325048,0.0,WM
R4239,1,0.028317,2.527109,WM
R4239,1,0.0231126,5.304029,WM
R4239,1,0.0259914,0.0,WM
R4239,1,0.0413169,2.3770219999999997,WM
R4239,1,0.0339164,0.0,WM
R4239,1,0.0242651,2.5850679999999997,WM
R4239,1,0.0177339,0.0,WM
R4239,1,0.0290026,2.184821,WM
R4239,1,0.0290026,4.720022,WM
R4239,1,0.00710733,0.0,WM
R4239,1,0.0160134,2.827428,WM
R4239,1,0.0208619,0.0,WM
R4239,1,0.0242634,2.4850719999999997,WM
R4239,1,0.0436778,0.0,WM
R4239,1,0.0189834,2.627262,WM
R4239,1,0.0332725,0.0,WM
R4165,2,0.11692,0.0,WM
R4165,2,0.117155,2.876877,WM
R4165,2,0.189022,0.0,WM
R4165,2,0.24482,2.626699,WM
R4165,2,0.0792546,0.0,WM
R4165,2,0.174863,2.426689,WM
R4165,2,0.0526002,0.0,WM
R4165,2,0.0308749,2.676862,WM
R4165,2,0.0258429,0.0,WM
R4165,2,0.0660566,2.67678,WM
R4165,2,0.0324275,0.0,WM
R4165,2,0.0718694,2.4266449999999997,WM
R4165,2,0.0718694,4.711606,WM
R4165,2,0.0227176,0.0,WM
R4165,2,0.0492429,2.876994,WM
R4165,2,0.118712,0.0,WM
R4131,1,0.0328459,0.0,WM
R4131,1,0.0303525,2.576733,WM
R4131,1,0.0154966,0.0,WM
R4131,1,0.0480846,2.42665,WM
R4131,1,0.0409823,5.003418,WM
R4131,1,0.143588,0.0,WM
R4131,1,0.232694,2.676796,WM
R4131,1,0.110062,0.0,WM
R4131,1,0.0656435,2.935542,WM
R4131,1,0.070018,0.0,WM
R4131,1,0.0196545,2.2764699999999998,WM
R4131,1,0.0313082,4.653173,WM
R4131,1,0.0584149,0.0,WM
R4131,1,0.244813,2.526674,WM
R4131,1,0.0822078,0.0,WM
R4131,1,0.124156,2.526816,WM
R4131,1,0.137284,0.0,WM
R4131,1,0.0577264,2.577071,WM
R4131,1,0.124082,5.45404,WM
R4140,1,0.037641,0.0,WM
R4140,1,0.0311334,2.785668,WM
R4140,1,0.0392082,5.320672,WM
R4140,1,0.056409,0.0,WM
R4140,1,0.0320222,2.434906,WM
R4140,1,0.0573437,0.0,WM
R4140,1,0.0385357,2.377013,WM
R4140,1,0.0270146,5.162459,WM
R4140,1,0.0337131,7.947673,WM
R4140,1,0.0337058,0.0,WM
R4140,1,0.0756662,2.576772,WM
R4140,1,0.0433757,5.361948999999999,WM
