Rnum,Run,motion,counter,Task
R4053,1,0.0199134,2.626825,CRT
R4053,1,0.0525267,0.0,CRT
R4053,1,0.0337258,2.885376,CRT
R4053,1,0.045809,5.670622,CRT
R4053,1,0.0178321,0.0,CRT
R4053,1,0.0261807,2.827008,CRT
R4053,1,0.0287667,0.0,CRT
R4053,1,0.0294538,2.4854860000000003,CRT
R4053,1,0.0697039,0.0,CRT
R4053,1,0.0175298,2.5272140000000003,CRT
R4053,1,0.021811,5.053917,CRT
R4053,1,0.0141529,0.0,CRT
R4053,1,0.0306648,2.5271120000000002,CRT
R4053,1,0.0306648,5.1622900000000005,CRT
R4053,1,0.0203107,7.689005,CRT
R4119,1,0.0264109,0.0,CRT
R4119,1,0.0584585,2.174528,CRT
R4119,1,0.0244132,0.0,CRT
R4119,1,0.019533,2.824896,CRT
R4119,1,0.0415326,0.0,CRT
R4119,1,0.0415326,2.574935,CRT
R4119,1,0.0213241,4.84967,CRT
R4119,1,0.0259359,7.524991,CRT
R4119,1,0.0444248,0.0,CRT
R4119,1,0.036346,2.52514,CRT
R4119,1,0.0187344,0.0,CRT
R4119,1,0.0276233,2.774999,CRT
R4119,1,0.0454635,0.0,CRT
R4119,1,0.0297476,2.47505,CRT
R4119,1,0.0267987,0.0,CRT
R4119,1,0.0258191,2.624915,CRT
R4119,1,0.0124002,5.249887,CRT
R4119,1,0.0166212,7.524554999999999,CRT
R4119,1,0.0212599,0.0,CRT
R4544,4,0.049236,0.0,CRT
R4544,4,0.035464,2.224705,CRT
R4544,4,0.035464,4.599678,CRT
R4544,4,0.052157,0.0,CRT
R4544,4,0.052157,2.675056,CRT
R4544,4,0.0338864,0.0,CRT
R4544,4,0.0288181,2.574832,CRT
R4544,4,0.0288181,5.299672,CRT
R4544,4,0.0423879,0.0,CRT
R4544,4,0.0423879,2.324576,CRT
R4544,4,0.0263368,5.099805,CRT
R4544,4,0.0312876,0.0,CRT
R4544,4,0.0355768,2.324775,CRT
R4544,4,0.0448686,0.0,CRT
R4544,4,0.0372914,2.274819,CRT
R4544,4,0.0488604,0.0,CRT
R4544,4,0.0488756,2.875022,CRT
R4544,4,0.033922,0.0,CRT
R4544,4,0.0436752,2.624849,CRT
R4544,4,0.0629362,4.949642,CRT
R4140,4,0.0196126,0.0,CRT
R4140,4,0.0585973,2.126677,CRT
R4140,4,0.0388988,4.903594,CRT
R4140,4,0.049149,0.0,CRT
R4140,4,0.049149,2.576929,CRT
R4140,4,0.0387655,0.0,CRT
R4140,4,0.0304512,2.735064,CRT
R4140,4,0.0304512,5.562164,CRT
R4140,4,0.0104181,0.0,CRT
R4140,4,0.0248266,2.585632,CRT
R4140,4,0.0221949,0.0,CRT
R4140,4,0.0237819,2.37653,CRT
R4140,4,0.0211139,0.0,CRT
R4140,4,0.0186268,2.676902,CRT
R4140,4,0.0349967,0.0,CRT
R4140,4,0.0349967,2.7768639999999998,CRT
R4140,4,0.0191432,0.0,CRT
R4519,1,0.0288508,0.0,CRT
R4519,1,0.0367066,2.525198,CRT
R4519,1,0.0288209,0.0,CRT
R4519,1,0.0181693,2.725123,CRT
R4519,1,0.0297693,0.0,CRT
R4519,1,0.0144172,2.574654,CRT
R4519,1,0.0394999,5.1996780000000005,CRT
R4519,1,0.0394999,8.124707,CRT
R4519,1,0.0237544,0.0,CRT
R4519,1,0.0318386,2.774736,CRT
R4519,1,0.0639427,4.999418,CRT
R4519,1,0.0194078,0.0,CRT
R4519,1,0.0194078,2.4750430000000003,CRT
R4519,1,0.0377778,0.0,CRT
R4519,1,0.0165259,2.575194,CRT
R4519,1,0.0184259,5.2999089999999995,CRT
R4519,1,0.0115542,0.0,CRT
R4519,1,0.0238025,2.774951,CRT
R4519,1,0.025835,0.0,CRT
R4519,1,0.00991599,2.325009,CRT
R4087,4,0.0582511,0.0,CRT
R4087,4,0.117225,2.5909370000000003,CRT
R4087,4,0.0406811,0.0,CRT
R4087,4,0.022982,2.374567,CRT
R4087,4,0.165315,0.0,CRT
R4087,4,0.425647,2.774945,CRT
R4087,4,0.0980246,5.49983,CRT
R4087,4,0.0133605,0.0,CRT
R4087,4,0.0133605,2.274534,CRT
R4087,4,0.077462,4.749701,CRT
R4087,4,0.0588132,7.024398,CRT
R4087,4,0.138901,0.0,CRT
R4087,4,0.211349,2.424688,CRT
R4087,4,0.114151,0.0,CRT
R4087,4,0.821984,2.724868,CRT
R4087,4,0.249689,0.0,CRT
R4087,4,0.121428,2.624955,CRT
R4087,4,0.192418,0.0,CRT
R4087,4,0.0668933,2.674875,CRT
R3385,2,0.0025452,0.0,CRT
R3385,2,0.0239406,2.476708,CRT
R3385,2,0.0130491,0.0,CRT
R3385,2,0.0162041,2.58514,CRT
R3385,2,0.0587342,0.0,CRT
R3385,2,0.0331912,2.6267579999999997,CRT
R3385,2,0.011229,0.0,CRT
R3385,2,0.0218716,2.877007,CRT
R3385,2,0.0278137,0.0,CRT
R3385,2,0.0452124,2.2265449999999998,CRT
R3385,2,0.0452124,4.811758,CRT
R3385,2,0.0208486,0.0,CRT
R3385,2,0.0208486,2.576756,CRT
R3385,2,0.0132615,0.0,CRT
R3385,2,0.0373973,2.5768649999999997,CRT
R3385,2,0.016109,0.0,CRT
R3385,2,0.0118124,2.585154,CRT
R4236,3,0.0370829,0.0,CRT
R4236,3,0.0300794,2.78579,CRT
R4236,3,0.0481688,0.0,CRT
R4236,3,0.0241112,2.676819,CRT
R4236,3,0.0352325,0.0,CRT
R4236,3,0.046857,2.585211,CRT
R4236,3,0.233474,0.0,CRT
R4236,3,0.0893165,2.477069,CRT
R4236,3,0.0452417,0.0,CRT
R4236,3,0.035567,2.376555,CRT
R4236,3,0.101271,4.653156,CRT
R4236,3,0.101271,7.18834,CRT
R4236,3,0.0500437,0.0,CRT
R4236,3,0.0500437,2.426638,CRT
R4236,3,0.0378501,0.0,CRT
R4236,3,0.00980691,2.477212,CRT
R4236,3,0.0566941,5.003952,CRT
R4236,3,0.0371143,0.0,CRT
R4236,3,0.0249492,2.635173,CRT
R4236,3,0.0312226,5.337164,CRT
R4236,3,0.0340953,8.21409,CRT
R4220,4,0.30337,0.0,CRT
R4220,4,0.0326394,2.585554,CRT
R4220,4,0.0472579,0.0,CRT
R4220,4,0.00875382,2.685692,CRT
R4220,4,0.0209662,0.0,CRT
R4220,4,0.023341,2.584917,CRT
R4220,4,0.0224657,0.0,CRT
R4220,4,0.0320467,2.727025,CRT
R4220,4,0.038378,5.462193,CRT
R4220,4,0.038378,8.189148,CRT
R4220,4,0.0756388,0.0,CRT
R4220,4,0.0756388,2.827346,CRT
R4220,4,0.0386715,5.762727,CRT
R4220,4,0.0305662,0.0,CRT
R4220,4,0.0603757,2.635224,CRT
R4220,4,0.0299187,0.0,CRT
R4220,4,0.0713659,2.626856,CRT
R4220,4,0.0551738,0.0,CRT
R4220,4,0.0395337,2.677263,CRT
R4220,4,0.0395337,5.053874,CRT
R4220,4,0.0551544,7.780822000000001,CRT
R4678,4,0.0313919,0.0,CRT
R4678,4,0.0306341,2.674684,CRT
R4678,4,0.0294904,0.0,CRT
R4678,4,0.030925,2.925175,CRT
R4678,4,0.0177039,0.0,CRT
R4678,4,0.0249776,2.375063,CRT
R4678,4,0.0207197,0.0,CRT
R4678,4,0.049821,2.4249549999999997,CRT
R4678,4,0.0281172,5.2499210000000005,CRT
R4678,4,0.0367728,8.174873999999999,CRT
R4678,4,0.013301,0.0,CRT
R4678,4,0.0176572,2.574627,CRT
R4678,4,0.0220607,0.0,CRT
R4678,4,0.0177349,2.274909,CRT
R4678,4,0.0151165,0.0,CRT
R4678,4,0.0533159,2.374545,CRT
R4678,4,0.280149,0.0,CRT
R3111,2,0.0373098,0.0,CRT
R3111,2,0.0299715,2.877393,CRT
R3111,2,0.0197643,5.60425,CRT
R3111,2,0.0569258,0.0,CRT
R3111,2,0.117553,2.585234,CRT
R3111,2,0.0300375,0.0,CRT
R3111,2,0.0350831,2.835349,CRT
R3111,2,0.0479211,5.311933,CRT
R3111,2,0.0275256,0.0,CRT
R3111,2,0.0312283,2.77693,CRT
R3111,2,0.0313461,0.0,CRT
R3111,2,0.0383844,2.626751,CRT
R3111,2,0.0614923,0.0,CRT
R3111,2,0.030926,2.276522,CRT
R3111,2,0.0559146,0.0,CRT
R3111,2,0.0559146,2.335316,CRT
R3111,2,0.0486142,5.012149,CRT
R3111,2,0.031242,0.0,CRT
R4659,4,0.0334051,0.0,CRT
R4659,4,0.0324633,2.674872,CRT
R4659,4,0.0344969,5.249948,CRT
R4659,4,0.0261527,0.0,CRT
R4659,4,0.0134247,2.733193,CRT
R4659,4,0.0328568,0.0,CRT
R4659,4,0.0276055,2.374494,CRT
R4659,4,0.0441763,0.0,CRT
R4659,4,0.029349,2.674705,CRT
R4659,4,0.029349,5.399564,CRT
R4659,4,0.0504617,0.0,CRT
R4659,4,0.0533439,2.524498,CRT
R4659,4,0.0533439,4.949605,CRT
R4659,4,0.0601331,7.5745059999999995,CRT
R4659,4,0.024657,0.0,CRT
R4659,4,0.0295689,2.674959,CRT
R4659,4,0.0447874,5.099813,CRT
R4659,4,0.0296802,0.0,CRT
R4659,4,0.0441549,2.224913,CRT
R4659,4,0.0279002,0.0,CRT
R4119,4,0.0181245,0.0,CRT
R4119,4,0.0297716,2.724999,CRT
R4119,4,0.00650478,0.0,CRT
R4119,4,0.035382,2.42475799,CRT
R4119,4,0.0200728,0.0,CRT
R4119,4,0.00649781,2.57513399,CRT
R4119,4,0.0566423,0.0,CRT
R4119,4,0.0109732,2.474561,CRT
R4119,4,0.0340668,0.0,CRT
R4119,4,0.0429822,2.9249859999999996,CRT
R4119,4,0.079242,0.0,CRT
R4119,4,0.0735191,2.47471299,CRT
R4119,4,0.03234,4.899528,CRT
R4119,4,0.070514,0.0,CRT
R4119,4,0.0996025,2.674743,CRT
R4119,4,0.0569454,0.0,CRT
R4258,1,0.0271766,0.0,CRT
R4258,1,0.0500277,2.778847,CRT
R4258,1,0.0452088,0.0,CRT
R4258,1,0.0304701,2.478343,CRT
R4258,1,0.0483014,0.0,CRT
R4258,1,0.0311258,2.478699,CRT
R4258,1,0.0573837,5.15724,CRT
R4258,1,0.0337711,0.0,CRT
R4258,1,0.0502618,2.4784390000000003,CRT
R4258,1,0.109897,0.0,CRT
R4258,1,0.109897,2.7286840000000003,CRT
R4258,1,0.0547931,5.256989,CRT
R4258,1,0.0268299,7.735968,CRT
R4258,1,0.0410255,0.0,CRT
R4258,1,0.0386772,2.928931,CRT
R4258,1,0.0189222,0.0,CRT
R4258,1,0.0251655,2.778809,CRT
R4258,1,0.0347817,0.0,CRT
R4258,1,0.0380065,2.628641,CRT
R4258,1,0.044259,5.057022,CRT
R3773,2,0.0317154,0.0,CRT
R3773,2,0.0270215,2.476989,CRT
R3773,2,0.0364851,0.0,CRT
R3773,2,0.0113476,2.535145,CRT
R3773,2,0.0314008,5.161948,CRT
R3773,2,0.0225482,0.0,CRT
R3773,2,0.0225482,2.37663,CRT
R3773,2,0.0349038,0.0,CRT
R3773,2,0.0149763,2.626757,CRT
R3773,2,0.00856349,0.0,CRT
R3773,2,0.00856349,2.5270420000000002,CRT
R3773,2,0.0160186,5.362373,CRT
R3773,2,0.0299414,0.0,CRT
R3773,2,0.0299414,2.22643,CRT
R3773,2,0.00988678,0.0,CRT
R3773,2,0.0157963,2.426666,CRT
R3773,2,0.0321119,0.0,CRT
R3946,3,0.0141496,0.0,CRT
R3946,3,0.0204421,2.477068,CRT
R3946,3,0.0120352,5.053875,CRT
R3946,3,0.0635898,0.0,CRT
R3946,3,0.0635898,2.327092,CRT
R3946,3,0.0771119,5.253723,CRT
R3946,3,0.124342,0.0,CRT
R3946,3,0.0473187,2.7353259999999997,CRT
R3946,3,0.00857749,0.0,CRT
R3946,3,0.0355938,2.326987,CRT
R3946,3,0.0675417,5.012327,CRT
R3946,3,0.0468556,0.0,CRT
R3946,3,0.0177307,2.526827,CRT
R3946,3,0.030253,5.203602,CRT
R3946,3,0.0111079,0.0,CRT
R3946,3,0.0294318,2.876983,CRT
R3946,3,0.0736486,0.0,CRT
R3946,3,0.0395434,2.476863,CRT
R3946,3,0.0324711,0.0,CRT
R3946,3,0.0380031,2.535043,CRT
R4302,1,0.0260088,0.0,CRT
R4302,1,0.0246067,2.577161,CRT
R4302,1,0.110265,0.0,CRT
R4302,1,0.0435014,2.826911,CRT
R4302,1,0.0558176,0.0,CRT
R4302,1,0.0257909,2.818957,CRT
R4302,1,0.0278126,0.0,CRT
R4302,1,0.0335372,2.385028,CRT
R4302,1,0.0166903,5.212009999999999,CRT
R4302,1,0.0302296,0.0,CRT
R4302,1,0.020823,2.52673,CRT
R4302,1,0.0165172,4.853401,CRT
R4302,1,0.0181848,7.280049,CRT
R4302,1,0.0126454,0.0,CRT
R4302,1,0.0161786,2.77689,CRT
R4302,1,0.0140451,0.0,CRT
R4302,1,0.0122278,2.877068,CRT
R4302,1,0.0185745,0.0,CRT
R4302,1,0.0459608,2.8357799999999997,CRT
R3884,2,0.0679397,0.0,CRT
R3884,2,0.0942583,2.635554,CRT
R3884,2,0.0377316,0.0,CRT
R3884,2,0.0580773,2.327014,CRT
R3884,2,0.0492072,5.037368,CRT
R3884,2,0.0941938,0.0,CRT
R3884,2,0.0555138,2.2263159999999997,CRT
R3884,2,0.0555138,4.653055999999999,CRT
R3884,2,0.0331242,0.0,CRT
R3884,2,0.0513261,2.8269469999999997,CRT
R3884,2,0.0188279,0.0,CRT
R3884,2,0.0605474,2.785722,CRT
R3884,2,0.124845,5.370748,CRT
R3884,2,0.0253562,0.0,CRT
R3884,2,0.0253562,2.526748,CRT
R3884,2,0.144836,5.053444,CRT
R3884,2,0.0697959,7.229913,CRT
R3884,2,0.0339005,0.0,CRT
R3884,2,0.0376593,2.735291,CRT
R3884,2,0.0356511,0.0,CRT
R3884,2,0.038713,2.877064,CRT
R4052,1,0.0924945,0.0,CRT
R4052,1,0.044524,2.5354539999999997,CRT
R4052,1,0.044524,4.820367,CRT
R4052,1,0.0553473,7.405568,CRT
R4052,1,0.0229236,0.0,CRT
R4052,1,0.0600101,2.735295,CRT
R4052,1,0.0228073,0.0,CRT
R4052,1,0.0244805,2.376564,CRT
R4052,1,0.0346199,0.0,CRT
R4052,1,0.0519554,2.426745,CRT
R4052,1,0.0422273,0.0,CRT
R4052,1,0.067547,2.527068,CRT
R4052,1,0.0347748,0.0,CRT
R4052,1,0.0257149,2.935519,CRT
R4052,1,0.0561242,0.0,CRT
R4052,1,0.0891187,2.2766029999999997,CRT
R4052,1,0.167048,0.0,CRT
R4052,1,0.127047,2.476503,CRT
R4662,3,0.0362352,0.0,CRT
R4662,3,0.103232,2.324519,CRT
R4662,3,0.0596314,0.0,CRT
R4662,3,0.0709124,2.374487,CRT
R4662,3,0.0293259,0.0,CRT
R4662,3,0.0505522,2.324832,CRT
R4662,3,0.0505522,5.1499500000000005,CRT
R4662,3,0.101266,0.0,CRT
R4662,3,0.0481516,2.424868,CRT
R4662,3,0.0481516,5.049701,CRT
R4662,3,0.0852474,7.924814,CRT
R4662,3,0.0716159,0.0,CRT
R4662,3,0.0716159,2.5750529999999996,CRT
R4662,3,0.227918,0.0,CRT
R4662,3,0.227918,2.5251379999999997,CRT
R4662,3,0.0735853,4.849869999999999,CRT
R4662,3,0.0756285,7.22472,CRT
R4662,3,0.0485479,0.0,CRT
R4662,3,0.0184754,2.9248659999999997,CRT
R4662,3,0.221734,0.0,CRT
R4662,3,0.0544177,2.6749709999999998,CRT
R4447,4,0.0726028,0.0,CRT
R4447,4,0.0614885,2.7248170000000003,CRT
R4447,4,0.0118688,0.0,CRT
R4447,4,0.0175955,2.524922,CRT
R4447,4,0.0175326,0.0,CRT
R4447,4,0.0254838,2.624733,CRT
R4447,4,0.0210666,0.0,CRT
R4447,4,0.0210259,2.774849,CRT
R4447,4,0.0661661,5.549795,CRT
R4447,4,0.0238059,0.0,CRT
R4447,4,0.0450602,2.874784,CRT
R4447,4,0.0235532,0.0,CRT
R4447,4,0.0498526,2.374661,CRT
R4447,4,0.0498526,4.649478,CRT
R4447,4,0.0294383,7.474705,CRT
R4447,4,0.0204422,0.0,CRT
R4447,4,0.0510527,2.3249,CRT
R4447,4,0.0303733,5.050065,CRT
R4447,4,0.0192261,0.0,CRT
R4524,3,2.79519,0.0,CRT
R4524,3,1.63151,2.474875,CRT
R4524,3,0.190806,0.0,CRT
R4524,3,0.239821,2.474722,CRT
R4524,3,0.401408,0.0,CRT
R4524,3,0.0614925,2.675153,CRT
R4524,3,0.0518777,4.899818,CRT
R4524,3,0.0759488,0.0,CRT
R4524,3,0.0543603,2.8247359999999997,CRT
R4524,3,0.0356503,0.0,CRT
R4524,3,0.117359,2.6747579999999997,CRT
R4524,3,0.046135,5.249679,CRT
R4524,3,0.149372,0.0,CRT
R4524,3,0.149372,2.474904,CRT
R4524,3,0.0390665,4.849874,CRT
R4524,3,0.0414172,7.524666999999999,CRT
R4524,3,0.147326,0.0,CRT
R4524,3,0.0941548,2.174731,CRT
R4524,3,0.472508,4.549848,CRT
R4524,3,0.164906,0.0,CRT
R4500,3,0.02677,0.0,CRT
R4500,3,0.0502026,2.424836,CRT
R4500,3,0.0472355,0.0,CRT
R4500,3,0.051264,2.9249,CRT
R4500,3,0.0305015,6.924661,CRT
R4500,3,0.0299387,0.0,CRT
R4500,3,0.0299387,2.674945,CRT
R4500,3,0.0636471,0.0,CRT
R4500,3,0.0114195,2.7749740000000003,CRT
R4500,3,0.00790458,0.0,CRT
R4500,3,0.0522967,2.475139,CRT
R4500,3,0.0610621,5.200008,CRT
R4500,3,0.0174233,0.0,CRT
R4500,3,0.0262976,2.824881,CRT
R4500,3,0.0294761,0.0,CRT
R4500,3,0.0212443,2.524939,CRT
R4500,3,0.0202412,0.0,CRT
R4275,3,0.0543465,0.0,CRT
R4275,3,0.0543465,2.7774279999999996,CRT
R4275,3,0.0522232,5.654384,CRT
R4275,3,0.0360318,0.0,CRT
R4275,3,0.031657,2.8269729999999997,CRT
R4275,3,0.031657,5.161873,CRT
R4275,3,0.0235246,0.0,CRT
R4275,3,0.0221233,2.5267649999999997,CRT
R4275,3,0.0205545,4.911745,CRT
R4275,3,0.0721284,0.0,CRT
R4275,3,0.0854428,2.2351989999999997,CRT
R4275,3,0.0964795,4.812058,CRT
R4275,3,0.033745,0.0,CRT
R4275,3,0.0321455,2.4854819999999997,CRT
R4275,3,0.076106,0.0,CRT
R4275,3,0.076106,2.2349229999999998,CRT
R4275,3,0.0557267,4.861734,CRT
R4275,3,0.493634,0.0,CRT
R4275,3,0.328039,2.635601,CRT
R4275,3,0.273853,0.0,CRT
R4275,3,0.0694706,2.6351509999999996,CRT
R4662,1,0.0218807,0.0,CRT
R4662,1,0.0319272,2.424548,CRT
R4662,1,0.0343378,0.0,CRT
R4662,1,0.0432404,2.524805,CRT
R4662,1,0.020127,4.999784,CRT
R4662,1,0.020127,7.424457,CRT
R4662,1,0.00986247,0.0,CRT
R4662,1,0.0246785,2.524881,CRT
R4662,1,0.010479,0.0,CRT
R4662,1,0.0183467,2.7749770000000002,CRT
R4662,1,0.0138185,0.0,CRT
R4662,1,0.0153789,2.5745940000000003,CRT
R4662,1,0.0176051,5.299604,CRT
R4662,1,0.0312758,8.024509,CRT
R4662,1,0.0158501,0.0,CRT
R4662,1,0.0233224,2.7246900000000003,CRT
R4662,1,0.0210883,0.0,CRT
R4662,1,0.0254021,2.575088,CRT
R4662,1,0.0105537,0.0,CRT
R3557,4,0.041457,0.0,CRT
R3557,4,0.0253704,2.5353950000000003,CRT
R3557,4,0.00994448,5.062181000000001,CRT
R3557,4,0.0209456,0.0,CRT
R3557,4,0.037419,2.6273090000000003,CRT
R3557,4,0.0121238,0.0,CRT
R3557,4,0.0121291,2.6351780000000002,CRT
R3557,4,0.0121291,5.020107,CRT
R3557,4,0.0263151,0.0,CRT
R3557,4,0.0268416,2.485439,CRT
R3557,4,0.0470208,0.0,CRT
R3557,4,0.054492,2.776897,CRT
R3557,4,0.0203971,0.0,CRT
R3557,4,0.0270301,2.585585,CRT
R3557,4,0.0353867,5.462517,CRT
R3557,4,0.0816741,7.897532,CRT
R3557,4,0.0349449,0.0,CRT
R3557,4,0.0242308,2.376643,CRT
R3557,4,0.0168156,0.0,CRT
R4255,3,0.0375145,0.0,CRT
R4255,3,0.0424345,2.578392,CRT
R4255,3,0.032399,0.0,CRT
R4255,3,0.0506142,2.328286,CRT
R4255,3,0.025294,4.956703,CRT
R4255,3,0.0178496,0.0,CRT
R4255,3,0.0231324,2.678749,CRT
R4255,3,0.0136067,5.099042,CRT
R4255,3,0.0686664,0.0,CRT
R4255,3,0.0355003,2.828871,CRT
R4255,3,0.0253145,0.0,CRT
R4255,3,0.0100083,2.8787849999999997,CRT
R4255,3,0.0100083,5.207103,CRT
R4255,3,0.0291377,7.7355730000000005,CRT
R4255,3,0.0136029,0.0,CRT
R4255,3,0.0106917,2.5785679999999997,CRT
R4255,3,0.00967819,0.0,CRT
R4255,3,0.0209323,2.378271,CRT
R4255,3,0.0132569,5.1570789999999995,CRT
R4255,3,0.0243308,0.0,CRT
R4255,3,0.0230426,2.478453,CRT
R4255,3,0.0122999,5.307205,CRT
R4220,3,0.031201,0.0,CRT
R4220,3,0.0483244,2.727393,CRT
R4220,3,0.0212501,4.953821,CRT
R4220,3,0.0775048,0.0,CRT
R4220,3,0.0775048,2.376656,CRT
R4220,3,0.0346143,4.903040000000001,CRT
R4220,3,0.0519941,7.229996,CRT
R4220,3,0.0872616,0.0,CRT
R4220,3,0.0685104,2.427133,CRT
R4220,3,0.0382854,0.0,CRT
R4220,3,0.0351668,2.376592,CRT
R4220,3,0.057623,0.0,CRT
R4220,3,0.0810104,2.726897,CRT
R4220,3,0.215105,5.262239,CRT
R4220,3,0.0711999,0.0,CRT
R4220,3,0.0385996,2.385402,CRT
R4220,3,0.0295393,0.0,CRT
R4220,3,0.0295393,2.57712,CRT
R4220,3,0.0862045,0.0,CRT
R4220,3,0.138464,2.626829,CRT
R4275,1,0.0247826,0.0,CRT
R4275,1,0.0425387,2.585631,CRT
R4275,1,0.0289177,5.020469,CRT
R4275,1,0.0380399,0.0,CRT
R4275,1,0.0207527,2.4770529999999997,CRT
R4275,1,0.0376282,0.0,CRT
R4275,1,0.0170831,2.735646,CRT
R4275,1,0.0170831,4.912134,CRT
R4275,1,0.0308374,0.0,CRT
R4275,1,0.0421673,2.435065,CRT
R4275,1,0.0109309,4.769894,CRT
R4275,1,0.0231653,0.0,CRT
R4275,1,0.0253946,2.726902,CRT
R4275,1,0.0513305,0.0,CRT
R4275,1,0.0527346,2.6271649999999998,CRT
R4275,1,0.0302965,0.0,CRT
R4275,1,0.00453334,2.5771509999999997,CRT
R4275,1,0.0459556,5.05386,CRT
R4275,1,0.0263579,0.0,CRT
R4275,1,0.046521,2.626851,CRT
R4071,4,0.0357918,0.0,CRT
R4071,4,0.0674397,2.424798,CRT
R4071,4,0.0391738,4.59967,CRT
R4071,4,0.0345831,0.0,CRT
R4071,4,0.0345831,2.224991,CRT
R4071,4,0.0481909,4.950219000000001,CRT
R4071,4,0.0310775,0.0,CRT
R4071,4,0.0311605,2.6750360000000004,CRT
R4071,4,0.0339015,0.0,CRT
R4071,4,0.0486193,2.5751370000000002,CRT
R4071,4,0.0293874,0.0,CRT
R4071,4,0.0121506,2.524743,CRT
R4071,4,0.0232126,0.0,CRT
R4071,4,0.0386573,2.824961,CRT
R4071,4,0.0318718,5.399728,CRT
R4071,4,0.0318718,8.124761,CRT
R4071,4,0.0392156,0.0,CRT
R4071,4,0.0204288,2.474715,CRT
R4071,4,0.0462423,0.0,CRT
R4211,1,0.0852801,0.0,CRT
R4211,1,0.0337554,2.44116,CRT
R4211,1,0.116545,0.0,CRT
R4211,1,0.0483096,2.224595,CRT
R4211,1,0.0851363,0.0,CRT
R4211,1,0.137316,2.925242,CRT
R4211,1,0.0566656,0.0,CRT
R4211,1,0.0260288,2.783206,CRT
R4211,1,0.0405632,0.0,CRT
R4211,1,0.0306923,2.724789,CRT
R4211,1,0.0779247,5.499746,CRT
R4211,1,0.114621,8.233125000000001,CRT
R4211,1,0.0864374,0.0,CRT
R4211,1,0.0617012,2.675253,CRT
R4211,1,0.0871115,0.0,CRT
R4211,1,0.0860147,2.475101,CRT
R4211,1,0.0274407,4.949816,CRT
R4211,1,0.043958,7.674841,CRT
R4211,1,0.292366,0.0,CRT
R3946,2,0.0166063,0.0,CRT
R3946,2,0.0175536,2.477095,CRT
R3946,2,0.0200562,5.304073,CRT
R3946,2,0.0255659,8.089412,CRT
R3946,2,0.018429,0.0,CRT
R3946,2,0.00871914,2.7769589999999997,CRT
R3946,2,0.0231724,0.0,CRT
R3946,2,0.0266033,2.5349999999999997,CRT
R3946,2,0.022761,4.97011,CRT
R3946,2,0.0668094,0.0,CRT
R3946,2,0.0668094,2.5772169999999996,CRT
R3946,2,0.0330264,0.0,CRT
R3946,2,0.111109,2.385283,CRT
R3946,2,0.0520421,0.0,CRT
R3946,2,0.0192542,2.534725,CRT
R3946,2,0.0114649,0.0,CRT
R3946,2,0.0181416,2.5351649999999997,CRT
R3946,2,0.00522861,4.961853,CRT
R3946,2,0.0293915,0.0,CRT
R4204,4,0.201177,0.0,CRT
R4204,4,0.225606,2.585084,CRT
R4204,4,0.0289443,0.0,CRT
R4204,4,0.0216402,2.526665,CRT
R4204,4,0.0119951,5.103426,CRT
R4204,4,0.0831341,0.0,CRT
R4204,4,0.0616852,2.885456,CRT
R4204,4,0.029286,0.0,CRT
R4204,4,0.029286,2.735325,CRT
R4204,4,0.0717644,0.0,CRT
R4204,4,0.0717644,2.276575,CRT
R4204,4,0.0202928,0.0,CRT
R4204,4,0.0753177,2.47665,CRT
R4204,4,0.0406327,5.353747,CRT
R4204,4,0.0183366,0.0,CRT
R4204,4,0.0172357,2.326562,CRT
R4204,4,0.337784,0.0,CRT
R4204,4,0.229006,2.5767889999999998,CRT
R4204,4,0.052651,5.203677,CRT
R4167,2,0.155353,0.0,CRT
R4167,2,1.20819,2.427121,CRT
R4167,2,0.123166,0.0,CRT
R4167,2,0.118474,2.727291,CRT
R4167,2,0.0286768,0.0,CRT
R4167,2,0.0471434,2.535134,CRT
R4167,2,0.0389093,4.711566,CRT
R4167,2,0.0425367,0.0,CRT
R4167,2,0.0355857,2.635075,CRT
R4167,2,0.0825499,0.0,CRT
R4167,2,0.0815187,2.226467,CRT
R4167,2,0.0815187,4.803291,CRT
R4167,2,0.029676,0.0,CRT
R4167,2,0.0575572,2.326616,CRT
R4167,2,0.0918015,0.0,CRT
R4167,2,0.503863,2.685181,CRT
R4167,2,0.120058,0.0,CRT
R4519,2,0.0525767,0.0,CRT
R4519,2,0.05234,2.324523,CRT
R4519,2,0.0962591,0.0,CRT
R4519,2,0.0386353,2.525015,CRT
R4519,2,0.0386353,5.05015,CRT
R4519,2,0.037116,7.7251069999999995,CRT
R4519,2,0.0234289,0.0,CRT
R4519,2,0.0205441,2.525016,CRT
R4519,2,0.0182604,0.0,CRT
R4519,2,0.0439742,2.2246099999999998,CRT
R4519,2,0.0285845,4.79978,CRT
R4519,2,0.0153578,0.0,CRT
R4519,2,0.0211376,2.574945,CRT
R4519,2,0.02563,0.0,CRT
R4519,2,0.0181206,2.824989,CRT
R4519,2,0.0220805,5.649862,CRT
R4519,2,0.0139602,0.0,CRT
R4519,2,0.0302754,2.5251069999999998,CRT
R4519,2,0.0322241,0.0,CRT
R4065,2,0.0181277,0.0,CRT
R4065,2,0.0317078,2.376638,CRT
R4065,2,0.0385971,0.0,CRT
R4065,2,0.0332707,2.576806,CRT
R4065,2,0.0110962,0.0,CRT
R4065,2,0.0321784,2.426654,CRT
