,unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,counter
919,5605,10,R3891,R2,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_square_circle.png,None,80.147666,82.315962,5.103821
920,5606,10,R3891,R2,TT,TT,1,left,1.4,2.5,Stimuli/nB_T_SQUARE.png,left,82.324087,83.750141,6.538
921,5607,10,R3891,R2,NT,NT,1,None,1.4,0.85,Stimuli/nB_N_square_triangle.png,None,86.268538,88.536859,0.0
922,5608,10,R3891,R2,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_square.png,None,88.545059,91.072044,2.535185
923,5622,10,R3891,R2,NT,NT,1,None,1.3,1.15,Stimuli/nB_N_square_circle.png,None,157.409103,159.88566,0.0
924,5623,10,R3891,R2,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,159.894156,162.521205,2.635545
925,5624,10,R3891,R2,TT,TT,1,left,1.7,2.2,Stimuli/nB_T_TRIANGLE.png,left,162.529294,164.255423,4.369763
926,5625,10,R3891,R2,NT,NT,1,None,1.45,1.05,Stimuli/nB_N_triangle_circle.png,None,166.473662,168.99227,0.0
927,5626,10,R3891,R2,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_square.png,None,169.000379,171.418868,2.426598
928,5627,10,R3891,R2,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_circle_triangle.png,None,171.42703,173.845494,4.853224
929,5628,10,R3891,R2,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_circle_square.png,None,173.853675,176.522357,7.530087
930,5629,10,R3891,R2,TT,TT,1,right,1.45,2.1,Stimuli/nB_T_SQUARE.png,right,176.530539,178.006459,9.014189
931,5630,10,R3891,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_square.png,None,180.124666,182.94335,0.0
932,5631,10,R3891,R2,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_square_triangle.png,None,182.951591,185.620296,2.676946
933,5645,10,R3891,R2,NT,NT,1,None,1.65,1.05,Stimuli/nB_N_square_triangle.png,None,252.26554,254.992176,0.0
934,5646,10,R3891,R2,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_circle.png,None,255.000707,257.62775,2.635574
935,5647,10,R3891,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_square.png,None,257.635854,260.412992,5.420816
936,5648,10,R3891,R2,TT,TT,1,right,1.35,2.35,Stimuli/nB_T_SQUARE.png,right,260.421058,261.788661,6.796485
937,5649,10,R3891,R2,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_triangle_circle.png,None,264.15695,266.333568,0.0
938,5650,10,R3891,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_square.png,None,266.341737,268.918708,2.58514
939,5801,10,R3891,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_square_triangle.png,None,267.380173,270.257119,0.0
940,5802,10,R3891,R3,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_square_triangle.png,None,270.265627,272.992775,2.735656
941,5816,10,R3891,R3,NT,NT,1,None,1.3,0.8,Stimuli/nB_N_triangle_square.png,None,339.690122,341.816276,0.0
942,5817,10,R3891,R3,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_triangle_square.png,None,341.824924,344.393623,2.577347
943,5818,10,R3891,R3,TT,TT,1,right,1.4,2.35,Stimuli/nB_T_SQUARE.png,right,344.401792,345.819428,4.003152
944,5819,10,R3891,R3,NT,NT,1,None,1.45,0.95,Stimuli/nB_N_square_triangle.png,None,348.187775,350.60633,0.0
945,5820,10,R3891,R3,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_triangle_square.png,None,350.614479,353.183202,2.576872
946,5821,10,R3891,R3,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_triangle.png,None,353.191336,355.709998,5.103668
947,5822,10,R3891,R3,TT,TT,1,right,1.35,2.45,Stimuli/nB_T_TRIANGLE.png,right,355.718118,357.085751,6.479421
948,5823,10,R3891,R3,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_triangle_square.png,None,359.554175,362.022814,0.0
949,5824,10,R3891,R3,NT,NT,1,None,1.3,0.85,Stimuli/nB_N_triangle_circle.png,None,362.030906,364.199184,2.17637
950,5825,10,R3891,R3,TT,TT,1,left,1.45,2.35,Stimuli/nB_T_TRIANGLE.png,left,364.207471,365.675176,3.652362
951,5826,10,R3891,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_circle_triangle.png,None,368.043538,370.561678,0.0
952,5827,10,R3891,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_square_circle.png,None,370.570287,373.389162,2.827484
953,5828,10,R3891,R3,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,373.397312,376.02432,5.462642
954,5829,10,R3891,R3,TT,TT,1,left,1.7,2.25,Stimuli/nB_T_CIRCLE.png,left,376.032492,377.750388,7.18871
955,5830,10,R3891,R3,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_triangle_square.png,None,380.018679,382.795851,0.0
956,5831,10,R3891,R3,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_triangle_square.png,None,382.80396,385.372682,2.576831
957,5832,10,R3891,R3,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_circle.png,None,385.380792,388.258037,5.462186
958,5833,10,R3891,R3,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_square_triangle.png,None,388.266157,390.934951,8.1391
959,5847,10,R3891,R3,NT,NT,1,None,1.35,0.8,Stimuli/nB_N_square_circle.png,None,457.381539,459.557771,0.0
960,5848,10,R3891,R3,NT,NT,1,None,1.65,1.0,Stimuli/nB_N_triangle_square.png,None,459.566393,462.243431,2.68566
961,5849,10,R3891,R3,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_circle_square.png,None,462.251621,465.020458,5.462687
962,5850,10,R3891,R3,TT,TT,1,left,1.4,2.5,Stimuli/nB_T_CIRCLE.png,left,465.028519,466.454604,6.896833
963,5851,10,R3891,R3,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_circle_triangle.png,None,468.973025,471.591661,0.0
964,5852,10,R3891,R3,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_triangle_circle.png,None,471.599848,474.11846,2.526799
965,5866,10,R3891,R3,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_circle_triangle.png,None,540.756635,543.333183,0.0
966,5889,10,R3891,R4,NT,NT,1,None,1.5,1.05,Stimuli/nB_N_circle_square.png,None,0.0,2.576906,0.0
967,5890,10,R3891,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_square_circle.png,None,2.58532,5.504394,2.927488
968,5891,10,R3891,R4,NT,NT,1,None,1.35,1.1,Stimuli/nB_N_square_circle.png,None,5.512489,7.980989,5.404083
969,5892,10,R3891,R4,TT,TT,1,left,1.7,2.2,Stimuli/nB_T_SQUARE.png,left,7.989179,9.715365,7.138459
970,5893,10,R3891,R4,NT,NT,1,None,1.4,0.8,Stimuli/nB_N_circle_triangle.png,None,11.933605,14.160283,0.0
971,5894,10,R3891,R4,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_square_circle.png,None,14.168457,16.536897,2.376614
972,5908,10,R3891,R4,NT,NT,1,None,1.7,0.8,Stimuli/nB_N_triangle_square.png,None,83.091054,85.617517,0.0
973,5909,10,R3891,R4,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,85.626144,88.294845,2.677328
974,5910,10,R3891,R4,TT,TT,1,left,1.4,2.5,Stimuli/nB_T_TRIANGLE.png,left,88.302974,89.728972,4.111455
975,5911,10,R3891,R4,NT,NT,1,None,1.6,0.95,Stimuli/nB_N_square_circle.png,None,92.247387,94.824337,0.0
976,5912,10,R3891,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_square.png,None,94.832477,97.609653,2.785316
977,5913,10,R3891,R4,TT,TT,1,left,1.6,2.45,Stimuli/nB_T_TRIANGLE.png,left,97.617749,99.235457,4.41112
978,5914,10,R3891,R4,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_square_triangle.png,None,101.703894,104.272455,0.0
979,5915,10,R3891,R4,NT,NT,1,None,1.7,1.2,Stimuli/nB_N_triangle_square.png,None,104.280663,107.207918,2.935463
980,5929,10,R3891,R4,NT,NT,1,None,1.7,0.95,Stimuli/nB_N_circle_triangle.png,None,173.494986,176.17155,0.0
981,5930,10,R3891,R4,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_circle.png,None,176.180059,178.598656,2.427106
982,5931,10,R3891,R4,TT,TT,1,left,1.7,2.35,Stimuli/nB_T_TRIANGLE.png,left,178.606809,180.324608,4.153058
983,5932,10,R3891,R4,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_square_circle.png,None,182.692956,184.91131,0.0
984,5933,10,R3891,R4,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_triangle_circle.png,None,184.919463,187.438093,2.526783
985,5934,10,R3891,R4,TT,TT,1,right,1.55,2.4,Stimuli/nB_T_CIRCLE.png,right,187.44622,189.01396,4.10265
986,5935,10,R3891,R4,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_circle_square.png,None,191.43226,194.05087,0.0
987,6113,11,R4140,R1,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_triangle_square.png,None,324.408607,326.935259,0.0
988,6114,11,R4140,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_triangle_circle.png,None,326.943741,329.720927,2.785668
989,6115,11,R4140,R1,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_square_triangle.png,None,329.729034,332.255931,5.320672
990,6116,11,R4140,R1,TT,TT,1,right,1.5,2.5,Stimuli/nB_T_TRIANGLE.png,right,332.263966,333.790164,6.854905
991,6117,11,R4140,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_square_triangle.png,None,336.30853,339.027381,0.0
992,6118,11,R4140,R1,NT,NT,1,None,1.6,0.8,Stimuli/nB_N_circle_square.png,None,339.035471,341.462287,2.434906
993,6132,11,R4140,R1,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_circle_triangle.png,None,407.75799,410.334687,0.0
994,6133,11,R4140,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,410.343229,412.7117,2.377013
995,6134,11,R4140,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_triangle_circle.png,None,412.719907,415.497146,5.162459
996,6135,11,R4140,R1,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_circle_triangle.png,None,415.505223,418.28236,7.947673
997,6136,11,R4140,R1,TT,TT,1,right,1.5,2.45,Stimuli/nB_T_TRIANGLE.png,right,418.290472,419.808106,9.473419
998,6137,11,R4140,R1,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_circle_triangle.png,None,422.276581,425.145452,0.0
999,6138,11,R4140,R1,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_triangle_circle.png,None,425.153574,427.722224,2.576772
1000,6139,11,R4140,R1,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,427.730275,430.507401,5.361949
1001,6140,11,R4140,R1,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_triangle_square.png,None,430.515594,432.884052,7.7386
1002,6141,11,R4140,R1,TT,TT,1,right,1.7,2.35,Stimuli/nB_T_SQUARE.png,right,432.892234,434.610118,9.464666
1003,6142,11,R4140,R1,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_circle.png,None,436.978428,439.446936,0.0
1004,6143,11,R4140,R1,NT,NT,1,None,1.5,1.2,Stimuli/nB_N_square_triangle.png,None,439.45512,442.182283,2.735347
1005,6144,11,R4140,R1,TT,TT,1,right,1.5,2.45,Stimuli/nB_T_TRIANGLE.png,right,442.190397,443.708085,4.261149
1006,6145,11,R4140,R1,NT,NT,1,None,1.7,0.9,Stimuli/nB_N_triangle_circle.png,None,446.176402,448.79511,0.0
1007,6146,11,R4140,R1,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_circle_triangle.png,None,448.803274,451.280209,2.485099
1008,6160,11,R4140,R1,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_circle.png,None,517.876179,520.452814,0.0
1009,6161,11,R4140,R1,NT,NT,1,None,1.55,0.95,Stimuli/nB_N_square_circle.png,None,520.461034,522.979925,2.527111
1010,6162,11,R4140,R1,NT,NT,1,None,1.4,1.15,Stimuli/nB_N_square_circle.png,None,522.988059,525.556751,5.103937
1011,6163,11,R4140,R1,TT,TT,1,right,1.3,2.5,Stimuli/nB_T_CIRCLE.png,right,525.564809,526.882443,6.429629
1012,6164,11,R4140,R1,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,529.400895,532.019546,0.0
1013,6165,11,R4140,R1,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_triangle_circle.png,None,532.027662,534.696453,2.676907
1014,6166,11,R4140,R1,TT,TT,1,left,1.5,2.5,Stimuli/nB_T_TRIANGLE.png,left,534.704473,536.222261,4.202715
1015,6167,11,R4140,R1,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_square_triangle.png,None,538.740634,541.059176,0.0
1016,6168,11,R4140,R1,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_triangle_circle.png,None,541.067268,543.444122,2.384946
1017,6191,11,R4140,R2,NT,NT,1,None,1.7,1.15,Stimuli/nB_N_triangle_square.png,None,0.0,2.877242,0.0
1018,6192,11,R4140,R2,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,2.885753,5.554444,2.677202
1019,6193,11,R4140,R2,TT,TT,1,right,1.65,2.4,Stimuli/nB_T_CIRCLE.png,right,5.562563,7.238735,4.361493
1020,6194,11,R4140,R2,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_triangle_circle.png,None,9.657059,12.47592,0.0
1021,6195,11,R4140,R2,NT,NT,1,None,1.65,1.15,Stimuli/nB_N_triangle_circle.png,None,12.483971,15.302882,2.826962
1022,6196,11,R4140,R2,TT,TT,1,right,1.7,2.2,Stimuli/nB_T_CIRCLE.png,right,15.310998,17.028803,4.552883
1023,6197,11,R4140,R2,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_square.png,None,19.247054,21.924206,0.0
1024,6198,11,R4140,R2,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_square_circle.png,None,21.932275,24.309084,2.384878
1025,6199,11,R4140,R2,TT,TT,1,left,1.55,2.35,Stimuli/nB_T_SQUARE.png,left,24.317261,25.893342,3.969136
1026,6200,11,R4140,R2,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_circle.png,None,28.261672,31.088872,0.0
1027,6201,11,R4140,R2,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_triangle_circle.png,None,31.096954,33.515509,2.426637
1028,6202,11,R4140,R2,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_circle_triangle.png,None,33.523563,35.900398,4.811526
1029,6203,11,R4140,R2,NT,NT,1,None,1.35,1.0,Stimuli/nB_N_circle_square.png,None,35.908601,38.277117,7.188245
1030,6217,11,R4140,R2,NT,NT,1,None,1.35,0.9,Stimuli/nB_N_square_triangle.png,None,104.906497,107.182666,0.0
1031,6218,11,R4140,R2,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_circle_square.png,None,107.191373,110.068602,2.885936
1032,6219,11,R4140,R2,TT,TT,1,right,1.6,2.35,Stimuli/nB_T_SQUARE.png,right,110.076659,111.70286,4.520194
1033,6220,11,R4140,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_square.png,None,114.071121,116.639793,0.0
1034,6221,11,R4140,R2,NT,NT,1,None,1.4,1.0,Stimuli/nB_N_triangle_circle.png,None,116.647943,119.066471,2.426678
1035,6222,11,R4140,R2,TT,TT,1,left,1.65,2.1,Stimuli/nB_T_TRIANGLE.png,left,119.074635,120.75081,4.111017
1036,6223,11,R4140,R2,NT,NT,1,None,1.55,0.85,Stimuli/nB_N_square_circle.png,None,122.868861,125.287419,0.0
1037,6224,11,R4140,R2,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_circle_square.png,None,125.295587,127.714127,2.426708
1038,6225,11,R4140,R2,TT,TT,1,right,1.6,2.4,Stimuli/nB_T_SQUARE.png,right,127.72228,129.340088,4.052669
1039,6226,11,R4140,R2,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,131.758426,134.327114,0.0
1040,6227,11,R4140,R2,NT,NT,1,None,1.65,0.9,Stimuli/nB_N_triangle_circle.png,None,134.335201,136.903838,2.576724
1041,6342,11,R4140,R3,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_circle_triangle.png,None,0.0,2.52677,0.0
1042,6343,11,R4140,R3,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_triangle.png,None,2.535445,4.912248,2.385478
1043,6344,11,R4140,R3,TT,TT,1,left,1.65,2.4,Stimuli/nB_T_CIRCLE.png,left,4.920415,6.596569,4.069799
1044,6345,11,R4140,R3,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_triangle_square.png,None,9.014926,11.541962,0.0
1045,6346,11,R4140,R3,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_square_triangle.png,None,11.550029,13.968572,2.42661
1046,6347,11,R4140,R3,TT,TT,1,right,1.6,2.45,Stimuli/nB_T_TRIANGLE.png,right,13.976713,15.594522,4.05256
1047,6348,11,R4140,R3,NT,NT,1,None,1.5,0.85,Stimuli/nB_N_circle_square.png,None,18.062885,20.439675,0.0
1048,6349,11,R4140,R3,NT,NT,1,None,1.6,1.05,Stimuli/nB_N_circle_square.png,None,20.447862,23.116618,2.676943
1049,6363,11,R4140,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_circle_triangle.png,None,89.562503,92.088939,0.0
1050,6364,11,R4140,R3,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_triangle_square.png,None,92.097558,94.816364,2.727425
1051,6365,11,R4140,R3,NT,NT,1,None,1.3,1.1,Stimuli/nB_N_square_triangle.png,None,94.824464,97.243045,5.154106
1052,6379,11,R4140,R3,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_square_triangle.png,None,163.847339,166.624043,0.0
1053,6380,11,R4140,R3,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_triangle_square.png,None,166.632597,169.101163,2.47712
1054,6381,11,R4140,R3,NT,NT,1,None,1.7,1.1,Stimuli/nB_N_circle_square.png,None,169.109308,171.92822,5.304177
1055,6382,11,R4140,R3,NT,NT,1,None,1.6,0.9,Stimuli/nB_N_triangle_circle.png,None,171.936316,174.463216,7.839173
1056,6383,11,R4140,R3,TT,TT,1,right,1.7,2.45,Stimuli/nB_T_CIRCLE.png,right,174.471334,176.189237,9.565194
1057,6384,11,R4140,R3,NT,NT,1,None,1.55,0.85,Stimuli/nB_N_circle_square.png,None,178.657603,181.076115,0.0
1058,6385,11,R4140,R3,NT,NT,1,None,1.55,1.2,Stimuli/nB_N_circle_triangle.png,None,181.084283,183.861473,2.785358
1059,6386,11,R4140,R3,NT,NT,1,None,1.5,1.0,Stimuli/nB_N_circle_triangle.png,None,183.869531,186.388152,5.312037
1060,6387,11,R4140,R3,TT,TT,1,right,1.5,2.3,Stimuli/nB_T_TRIANGLE.png,right,186.396314,187.914029,6.837914
1061,6388,11,R4140,R3,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_circle.png,None,190.232325,193.009456,0.0
1062,6389,11,R4140,R3,NT,NT,1,None,1.55,0.8,Stimuli/nB_N_circle_triangle.png,None,193.017555,195.43604,2.426584
1063,6390,11,R4140,R3,TT,TT,1,right,1.4,2.4,Stimuli/nB_T_TRIANGLE.png,right,195.444244,196.861908,3.852452
1064,6391,11,R4140,R3,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_circle.png,None,199.280284,201.948943,0.0
1065,6392,11,R4140,R3,NT,NT,1,None,1.35,1.15,Stimuli/nB_N_circle_square.png,None,201.957116,204.48403,2.535087
1066,6542,11,R4140,R4,NT,NT,1,None,1.5,0.9,Stimuli/nB_N_triangle_circle.png,None,199.613725,202.040126,0.0
1067,6543,11,R4140,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_square_triangle.png,None,202.048686,204.617404,2.577278
1068,6544,11,R4140,R4,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_triangle_square.png,None,204.625526,206.943959,4.903833
1069,6545,11,R4140,R4,NT,NT,1,None,1.65,1.2,Stimuli/nB_N_square_circle.png,None,206.952133,209.821039,7.780913
1070,6559,11,R4140,R4,NT,NT,1,None,1.45,1.2,Stimuli/nB_N_circle_triangle.png,None,276.417019,279.093682,0.0
1071,6560,11,R4140,R4,NT,NT,1,None,1.3,1.2,Stimuli/nB_N_triangle_square.png,None,279.102178,281.629221,2.535539
1072,6561,11,R4140,R4,NT,NT,1,None,1.5,1.15,Stimuli/nB_N_square_triangle.png,None,281.637282,284.314423,5.220741
1073,6562,11,R4140,R4,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_triangle_square.png,None,284.322493,286.640913,7.547231
1074,6576,11,R4140,R4,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_triangle.png,None,353.186876,355.765305,0.0
1075,6577,11,R4140,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_circle.png,None,355.772039,358.248915,2.48361
1076,6578,11,R4140,R4,TT,TT,1,left,1.65,2.3,Stimuli/nB_T_TRIANGLE.png,left,358.257047,359.924915,4.15961
1077,6579,11,R4140,R4,NT,NT,1,None,1.55,0.9,Stimuli/nB_N_triangle_circle.png,None,362.243185,364.720068,0.0
1078,6580,11,R4140,R4,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_square_circle.png,None,364.728202,367.205101,2.485033
1079,6594,11,R4140,R4,NT,NT,1,None,1.65,0.85,Stimuli/nB_N_circle_triangle.png,None,433.500978,436.027439,0.0
1080,6595,11,R4140,R4,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_square_circle.png,None,436.035796,438.763179,2.73574
1081,6596,11,R4140,R4,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_circle.png,None,438.771309,441.548442,5.521003
1082,6597,11,R4140,R4,NT,NT,1,None,1.55,1.1,Stimuli/nB_N_triangle_square.png,None,441.556538,444.233659,8.20622
1083,6611,11,R4140,R4,NT,NT,1,None,1.45,1.1,Stimuli/nB_N_circle_square.png,None,510.671189,513.247738,0.0
1084,6612,11,R4140,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_square_circle.png,None,513.256274,515.983397,2.735659
1085,6613,11,R4140,R4,NT,NT,1,None,1.4,1.2,Stimuli/nB_N_square_triangle.png,None,515.991505,518.610253,5.362515
1086,6614,11,R4140,R4,TT,TT,1,right,1.4,2.2,Stimuli/nB_T_TRIANGLE.png,right,518.61833,520.035984,6.788246
1087,6615,11,R4140,R4,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_square_circle.png,None,522.25422,524.981369,0.0
1088,6616,11,R4140,R4,NT,NT,1,None,1.5,1.1,Stimuli/nB_N_triangle_square.png,None,524.989397,527.616416,2.635047
1089,6617,11,R4140,R4,TT,TT,1,left,1.5,2.5,Stimuli/nB_T_TRIANGLE.png,left,527.624603,529.142302,4.160933
1090,6618,11,R4140,R4,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_square_circle.png,None,531.660709,534.129273,0.0
1091,6619,11,R4140,R4,NT,NT,1,None,1.7,1.05,Stimuli/nB_N_circle_square.png,None,534.137415,536.906267,2.776994
1092,6620,11,R4140,R4,TT,TT,1,left,1.35,2.45,Stimuli/nB_T_CIRCLE.png,left,536.914349,538.281987,4.152714
1093,6621,11,R4140,R4,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_square_circle.png,None,540.750351,543.327387,0.0
1094,6695,13,R4302,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_circle_triangle.png,None,206.168189,208.794861,0.0
1095,6696,13,R4302,R1,NT,NT,1,None,1.65,0.8,Stimuli/nB_N_triangle_square.png,None,208.803351,211.271869,2.477008
1096,6697,13,R4302,R1,TT,TT,1,left,1.3,2.4,Stimuli/nB_T_TRIANGLE.png,left,211.280045,212.597651,3.80279
1097,6698,13,R4302,R1,NT,NT,1,None,1.3,0.9,Stimuli/nB_N_triangle_circle.png,None,215.015999,217.234374,0.0
1098,6699,13,R4302,R1,NT,NT,1,None,1.3,1.0,Stimuli/nB_N_square_triangle.png,None,217.242507,219.569352,2.334978
1099,6700,13,R4302,R1,TT,TT,1,left,1.7,2.1,Stimuli/nB_T_SQUARE.png,left,219.577432,221.295352,4.060978
1100,6701,13,R4302,R1,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_triangle_square.png,None,223.41348,225.731917,0.0
1101,6702,13,R4302,R1,NT,NT,1,None,1.5,0.95,Stimuli/nB_N_circle_triangle.png,None,225.740092,228.208617,2.4767
1102,6703,13,R4302,R1,NT,NT,1,None,1.6,1.0,Stimuli/nB_N_square_circle.png,None,228.216789,230.843836,5.111919
1103,6717,13,R4302,R1,NT,NT,1,None,1.6,1.2,Stimuli/nB_N_square_triangle.png,None,297.364744,300.191495,0.0
1104,6718,13,R4302,R1,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_triangle_circle.png,None,300.200042,302.818778,2.627283
1105,6719,13,R4302,R1,NT,NT,1,None,1.35,1.2,Stimuli/nB_N_circle_square.png,None,302.82689,305.395582,5.204087
1106,6720,13,R4302,R1,NT,NT,1,None,1.45,0.8,Stimuli/nB_N_square_triangle.png,None,305.403648,307.672065,7.48057
1107,6721,13,R4302,R1,TT,TT,1,left,1.55,2.35,Stimuli/nB_T_SQUARE.png,left,307.680207,309.256328,9.064833
1108,6722,13,R4302,R1,NT,NT,1,None,1.6,1.1,Stimuli/nB_N_square_triangle.png,None,311.624622,314.81911,0.0
1109,6723,13,R4302,R1,NT,NT,1,None,1.45,0.9,Stimuli/nB_N_circle_triangle.png,None,314.82687,317.212032,2.392922
1110,6737,13,R4302,R1,NT,NT,1,None,1.55,1.05,Stimuli/nB_N_triangle_square.png,None,383.858057,386.484686,0.0
1111,6738,13,R4302,R1,NT,NT,1,None,1.4,1.05,Stimuli/nB_N_square_triangle.png,None,386.493103,388.961832,2.477146
1112,6739,13,R4302,R1,NT,NT,1,None,1.6,1.15,Stimuli/nB_N_triangle_square.png,None,388.969943,391.747085,5.262399
1113,6740,13,R4302,R1,TT,TT,1,right,1.35,2.35,Stimuli/nB_T_TRIANGLE.png,left,391.755181,393.122795,6.638109
1114,6741,13,R4302,R1,NT,NT,1,None,1.65,0.95,Stimuli/nB_N_triangle_square.png,None,395.491119,398.109784,0.0
1115,6742,13,R4302,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_square_triangle.png,None,398.117899,401.829472,3.719688
1116,6756,13,R4302,R1,NT,NT,1,None,1.35,0.9,Stimuli/nB_N_square_triangle.png,None,468.391581,470.667936,0.0
1117,6757,13,R4302,R1,NT,NT,1,None,1.5,0.8,Stimuli/nB_N_square_triangle.png,None,470.676552,472.994985,2.327049
1118,6771,13,R4302,R1,NT,NT,1,None,1.55,1.15,Stimuli/nB_N_square_triangle.png,None,539.474419,542.192717,0.0
1119,6772,13,R4302,R1,NT,NT,1,None,1.45,1.15,Stimuli/nB_N_circle_triangle.png,None,542.201257,544.878428,2.685711
1120,6870,13,R4302,R2,NT,NT,1,None,1.55,1.0,Stimuli/nB_N_circle_triangle.png,None,339.828049,342.913435,0.0
1121,6871,13,R4302,R2,NT,NT,1,None,1.65,1.1,Stimuli/nB_N_square_triangle.png,None,342.921836,345.690645,2.77721
