unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixT,stimT,stimPic,Ans,fixStart_offset,stimStart_offset,Correct
7021,13,R4302,R3,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_circle.png,None,329.903978,332.622782,True
7022,13,R4302,R3,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_triangle.png,None,332.630834,335.358032,True
7036,13,R4302,R3,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_circle_triangle.png,None,401.895644,404.522189,True
7037,13,R4302,R3,NT,NT,0,None,1.3,1.05,Stimuli/0B_N_triangle_square.png,None,404.530779,406.907689,True
7051,13,R4302,R3,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_triangle_circle.png,None,473.245127,475.77169,True
7052,13,R4302,R3,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_circle.png,None,475.780157,478.498971,True
7053,13,R4302,R3,TT,TT,0,right,1.4,2.3,Stimuli/0B_T_R_triangle_circle.png,right,478.507043,479.924761,True
7054,13,R4302,R3,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_triangle_circle.png,None,482.243037,485.061928,True
7055,13,R4302,R3,NT,NT,0,None,1.5,0.8,Stimuli/0B_N_square_circle.png,None,485.069981,487.388387,True
7056,13,R4302,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_triangle.png,None,487.39659,490.223836,True
7057,13,R4302,R3,TT,TT,0,left,1.6,2.4,Stimuli/0B_T_L_triangle_circle.png,left,490.231918,491.849708,True
7058,13,R4302,R3,NT,NT,0,None,1.35,1,Stimuli/0B_N_triangle_circle.png,None,494.268066,496.644885,True
7059,13,R4302,R3,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_circle_triangle.png,None,496.653025,499.221794,True
7060,13,R4302,R3,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_square.png,None,499.229804,501.956953,True
7061,13,R4302,R3,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_triangle_square.png,None,501.965082,504.541981,True
7062,13,R4302,R3,TT,TT,0,right,1.4,2.3,Stimuli/0B_T_R_triangle_circle.png,right,504.550159,505.976185,True
7063,13,R4302,R3,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_triangle.png,None,508.294465,510.621203,True
7064,13,R4302,R3,NT,NT,0,None,1.6,1.1,Stimuli/0B_N_square_circle.png,None,510.629376,513.348116,True
7065,13,R4302,R3,TT,TT,0,right,1.65,2.3,Stimuli/0B_T_R_circle_square.png,right,513.356293,515.032449,True
7066,13,R4302,R3,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,517.350724,520.027795,True
7067,13,R4302,R3,NT,NT,0,None,1.55,0.9,Stimuli/0B_N_square_triangle.png,None,520.035931,522.512853,True
7068,13,R4302,R3,TT,TT,0,right,1.6,2.15,Stimuli/0B_T_R_square_circle.png,right,522.520985,524.147095,True
7069,13,R4302,R3,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_triangle.png,None,526.315278,528.984057,True
7070,13,R4302,R3,NT,NT,0,None,1.35,0.9,Stimuli/0B_N_triangle_circle.png,None,528.99211,531.260492,True
7071,13,R4302,R3,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_circle.png,None,531.268694,533.937447,True
7072,13,R4302,R3,NT,NT,0,None,1.35,1.1,Stimuli/0B_N_circle_square.png,None,533.945553,536.414174,True
7073,13,R4302,R3,TT,TT,0,right,1.7,2.15,Stimuli/0B_T_R_circle_triangle.png,right,536.422293,538.140153,True
7074,13,R4302,R3,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_triangle.png,None,540.308337,543.127202,True
7147,13,R4302,R4,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_triangle_square.png,None,204.041788,206.66834,True
7148,13,R4302,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_triangle_circle.png,None,206.676954,209.153943,True
7162,13,R4302,R4,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_triangle.png,None,275.549781,278.226393,True
7163,13,R4302,R4,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_triangle.png,None,278.23495,281.162247,True
7164,13,R4302,R4,TT,TT,0,left,1.4,2.15,Stimuli/0B_T_L_square_circle.png,left,281.170322,282.587954,True
7165,13,R4302,R4,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_circle.png,None,284.75617,287.233078,True
7166,13,R4302,R4,NT,NT,0,None,1.45,0.85,Stimuli/0B_N_square_triangle.png,None,287.241198,289.567975,True
7167,13,R4302,R4,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_circle_triangle.png,None,289.576143,292.503463,True
7181,13,R4302,R4,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_circle_triangle.png,None,358.990898,361.567539,True
7182,13,R4302,R4,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_triangle_circle.png,None,361.57609,364.094792,True
7183,13,R4302,R4,NT,NT,0,None,1.55,0.8,Stimuli/0B_N_square_circle.png,None,364.102882,366.471337,True
7184,13,R4302,R4,NT,NT,0,None,1.6,1.05,Stimuli/0B_N_square_circle.png,None,366.479519,369.156623,True
7185,13,R4302,R4,TT,TT,0,left,1.4,2.4,Stimuli/0B_T_L_triangle_circle.png,left,369.164725,370.582366,True
7186,13,R4302,R4,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_circle_square.png,None,373.000701,375.369162,True
7187,13,R4302,R4,NT,NT,0,None,1.5,1,Stimuli/0B_N_triangle_circle.png,None,375.377336,377.904364,True
7188,13,R4302,R4,NT,NT,0,None,1.6,0.95,Stimuli/0B_N_square_triangle.png,None,377.912465,380.489428,True
7189,13,R4302,R4,TT,TT,0,left,1.7,2.25,Stimuli/0B_T_L_square_circle.png,left,380.49756,382.22379,True
7190,13,R4302,R4,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_square.png,None,384.492061,386.810472,True
7191,13,R4302,R4,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,386.81861,389.437297,True
7192,13,R4302,R4,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_square_circle.png,None,389.445435,392.022459,True
7206,13,R4302,R4,NT,NT,0,None,1.4,1,Stimuli/0B_N_circle_triangle.png,None,458.718535,461.145013,True
7207,13,R4302,R4,NT,NT,0,None,1.65,0.85,Stimuli/0B_N_square_triangle.png,None,461.153409,463.672097,True
7208,13,R4302,R4,TT,TT,0,left,1.3,2.15,Stimuli/0B_T_L_circle_square.png,left,463.680212,465.00622,True
7209,13,R4302,R4,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_circle_square.png,None,467.174375,469.843134,True
7210,13,R4302,R4,NT,NT,0,None,1.3,1.1,Stimuli/0B_N_triangle_circle.png,None,469.851221,472.278216,True
7211,13,R4302,R4,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_square_circle.png,None,472.286267,474.813207,True
7225,13,R4302,R4,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_circle_triangle.png,None,541.409205,544.135854,True
7248,14,R4275,R1,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_square.png,None,0,2.626941,True
7249,14,R4275,R1,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_circle_triangle.png,None,2.635386,5.212572,True
7250,14,R4275,R1,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_square_triangle.png,None,5.220625,7.64741,True
7264,14,R4275,R1,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_circle_square.png,None,74.135041,76.861777,True
7265,14,R4275,R1,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_square_circle.png,None,76.87029,79.33883,True
7279,14,R4275,R1,NT,NT,0,None,1.65,1,Stimuli/0B_N_square_circle.png,None,145.984877,148.661545,True
7280,14,R4275,R1,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_circle_triangle.png,None,148.670108,151.397191,True
7281,14,R4275,R1,NT,NT,0,None,1.3,0.85,Stimuli/0B_N_triangle_circle.png,None,151.405247,153.573679,True
7282,14,R4275,R1,TT,TT,0,right,1.45,2.3,Stimuli/0B_T_R_square_circle.png,right,153.581824,155.057847,True
7283,14,R4275,R1,NT,NT,0,None,1.45,1,Stimuli/0B_N_circle_triangle.png,None,157.376106,159.844713,True
7284,14,R4275,R1,NT,NT,0,None,1.35,1.05,Stimuli/0B_N_square_circle.png,None,159.852842,162.279778,True
7285,14,R4275,R1,NT,NT,0,None,1.5,0.8,Stimuli/0B_N_square_circle.png,None,162.28786,164.614607,True
7286,14,R4275,R1,TT,TT,0,left,1.35,2.2,Stimuli/0B_T_L_circle_square.png,left,164.622786,165.998772,True
7287,14,R4275,R1,NT,NT,0,None,1.5,1.1,Stimuli/0B_N_triangle_square.png,None,168.216958,170.844047,True
7288,14,R4275,R1,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_circle_triangle.png,None,170.852152,173.570949,True
7302,14,R4275,R1,NT,NT,0,None,1.7,1.2,Stimuli/0B_N_triangle_square.png,None,240.266915,243.193808,True
7303,14,R4275,R1,NT,NT,0,None,1.6,1,Stimuli/0B_N_circle_triangle.png,None,243.202289,245.820973,True
7317,14,R4275,R1,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,312.408566,315.285429,True
7318,14,R4275,R1,NT,NT,0,None,1.55,1,Stimuli/0B_N_triangle_square.png,None,315.293936,317.86258,True
7319,14,R4275,R1,NT,NT,0,None,1.45,1,Stimuli/0B_N_square_circle.png,None,317.870724,320.339289,True
7320,14,R4275,R1,TT,TT,0,left,1.7,2.25,Stimuli/0B_T_L_circle_triangle.png,left,320.347455,322.065252,True
7321,14,R4275,R1,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_circle_square.png,None,324.333479,327.202407,True
7322,14,R4275,R1,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_circle_triangle.png,None,327.210538,329.829258,True
7461,14,R4275,R2,NT,NT,0,None,1.55,0.9,Stimuli/0B_N_circle_triangle.png,None,264.867446,267.343849,True
7462,14,R4275,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_square_triangle.png,None,267.352469,269.971068,True
7463,14,R4275,R2,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_square_triangle.png,None,269.979272,272.806532,True
7464,14,R4275,R2,TT,TT,0,right,1.45,2.5,Stimuli/0B_T_R_triangle_circle.png,right,272.814524,274.290645,True
7465,14,R4275,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_circle_triangle.png,None,276.809035,279.577884,True
7466,14,R4275,R2,NT,NT,0,None,1.35,1.2,Stimuli/0B_N_triangle_square.png,None,279.585964,282.154667,True
7467,14,R4275,R2,TT,TT,0,right,1.55,2.45,Stimuli/0B_T_R_circle_triangle.png,right,282.162696,283.730498,True
7468,14,R4275,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_square_triangle.png,None,286.198807,289.017738,True
7469,14,R4275,R2,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_triangle_square.png,None,289.025822,291.69455,True
7483,14,R4275,R2,NT,NT,0,None,1.3,1.2,Stimuli/0B_N_triangle_circle.png,None,358.082051,360.608678,True
7484,14,R4275,R2,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_circle_triangle.png,None,360.617158,363.294268,True
7498,14,R4275,R2,NT,NT,0,None,1.65,1.1,Stimuli/0B_N_circle_triangle.png,None,429.740114,432.516826,True
7499,14,R4275,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_square_circle.png,None,432.525361,435.34419,True
7500,14,R4275,R2,TT,TT,0,left,1.4,2.45,Stimuli/0B_T_L_square_triangle.png,left,435.352322,436.769971,True
7501,14,R4275,R2,NT,NT,0,None,1.4,0.85,Stimuli/0B_N_triangle_square.png,None,439.238376,441.506742,True
7502,14,R4275,R2,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_square_circle.png,None,441.514912,444.392181,True
7503,14,R4275,R2,TT,TT,0,right,1.3,2.3,Stimuli/0B_T_R_square_triangle.png,right,444.400262,446.31871,True
7504,14,R4275,R2,NT,NT,0,None,1.4,0.9,Stimuli/0B_N_square_triangle.png,None,448.636557,450.954983,True
7505,14,R4275,R2,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_square_circle.png,None,450.963092,453.531851,True
7506,14,R4275,R2,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_triangle_circle.png,None,453.53996,456.016813,True
7507,14,R4275,R2,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_triangle_circle.png,None,456.024974,458.652061,True
7521,14,R4275,R2,NT,NT,0,None,1.55,1.1,Stimuli/0B_N_square_triangle.png,None,525.097806,527.774525,True
7522,14,R4275,R2,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_triangle_square.png,None,527.783128,530.259976,True
7523,14,R4275,R2,NT,NT,0,None,1.5,1.15,Stimuli/0B_N_square_triangle.png,None,530.268127,532.936913,True
7524,14,R4275,R2,NT,NT,0,None,1.6,0.8,Stimuli/0B_N_triangle_circle.png,None,532.944982,535.363437,True
7525,14,R4275,R2,TT,TT,0,right,1.5,2.15,Stimuli/0B_T_R_square_circle.png,right,535.371686,536.897743,True
7526,14,R4275,R2,NT,NT,0,None,1.55,0.8,Stimuli/0B_N_square_triangle.png,None,539.065912,541.434318,True
7527,14,R4275,R2,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_circle_triangle.png,None,541.442416,544.111348,True
7613,14,R4275,R3,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_square_triangle.png,None,268.544897,271.12143,True
7614,14,R4275,R3,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_triangle_square.png,None,271.129901,273.898858,True
7615,14,R4275,R3,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_triangle_square.png,None,273.906905,276.775814,True
7616,14,R4275,R3,TT,TT,0,left,1.45,2.4,Stimuli/0B_T_L_circle_triangle.png,left,276.783899,278.25994,True
7617,14,R4275,R3,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_circle_triangle.png,None,280.678237,283.305317,True
7618,14,R4275,R3,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_square_circle.png,None,283.313414,286.13229,True
7619,14,R4275,R3,NT,NT,0,None,1.35,0.95,Stimuli/0B_N_circle_triangle.png,None,286.140391,288.46719,True
7620,14,R4275,R3,TT,TT,0,left,1.35,2.35,Stimuli/0B_T_L_circle_triangle.png,left,288.475324,289.842965,True
7621,14,R4275,R3,NT,NT,0,None,1.4,1.05,Stimuli/0B_N_square_triangle.png,None,292.211294,294.67986,True
7622,14,R4275,R3,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_circle_square.png,None,294.687986,297.206625,True
7623,14,R4275,R3,NT,NT,0,None,1.35,1,Stimuli/0B_N_circle_triangle.png,None,297.214727,299.591605,True
7637,14,R4275,R3,NT,NT,0,None,1.35,1.1,Stimuli/0B_N_circle_square.png,None,365.97907,368.455647,True
7638,14,R4275,R3,NT,NT,0,None,1.3,0.9,Stimuli/0B_N_circle_square.png,None,368.464157,370.690846,True
7639,14,R4275,R3,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_triangle_square.png,None,370.698992,373.267705,True
7653,14,R4275,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_triangle_square.png,None,439.955361,442.531921,True
7654,14,R4275,R3,NT,NT,0,None,1.55,0.9,Stimuli/0B_N_triangle_square.png,None,442.540474,445.017403,True
7655,14,R4275,R3,TT,TT,0,right,1.6,2.2,Stimuli/0B_T_R_circle_triangle.png,right,445.025519,446.651686,True
7656,14,R4275,R3,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_square.png,None,448.869896,451.288376,True
7657,14,R4275,R3,NT,NT,0,None,1.35,0.85,Stimuli/0B_N_circle_square.png,None,451.296535,453.523299,True
7658,14,R4275,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_triangle_square.png,None,453.531438,456.15011,True
7672,14,R4275,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_circle.png,None,522.504262,525.130815,True
7673,14,R4275,R3,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_square_triangle.png,None,525.139422,527.766416,True
7674,14,R4275,R3,TT,TT,0,left,1.4,2.4,Stimuli/0B_T_R_square_triangle.png,right,527.774589,529.200595,False
7675,14,R4275,R3,NT,NT,0,None,1.5,1,Stimuli/0B_N_circle_square.png,None,531.618939,534.137554,True
7676,14,R4275,R3,NT,NT,0,None,1.65,0.95,Stimuli/0B_N_triangle_circle.png,None,534.145683,536.772705,True
7677,14,R4275,R3,TT,TT,0,left,1.45,2.4,Stimuli/0B_T_L_square_triangle.png,left,536.780827,538.25685,True
7678,14,R4275,R3,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_circle_square.png,None,540.67521,543.293866,True
7701,14,R4275,R4,NT,NT,0,None,1.35,1.1,Stimuli/0B_N_triangle_circle.png,None,0,2.476841,True
7702,14,R4275,R4,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_square_triangle.png,None,2.485336,4.853784,True
7703,14,R4275,R4,TT,TT,0,left,1.35,2.25,Stimuli/0B_T_L_square_circle.png,left,4.86198,6.237953,True
7704,14,R4275,R4,NT,NT,0,None,1.65,0.8,Stimuli/0B_N_triangle_square.png,None,8.506194,10.983077,True
7705,14,R4275,R4,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_triangle_circle.png,None,10.991224,13.359751,True
7706,14,R4275,R4,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_circle_triangle.png,None,13.367882,15.944954,True
7707,14,R4275,R4,TT,TT,0,left,1.7,2.45,Stimuli/0B_T_L_circle_square.png,left,15.95304,17.679227,True
7708,14,R4275,R4,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_square.png,None,20.147591,22.96645,True
7709,14,R4275,R4,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_square_triangle.png,None,22.974552,25.693347,True
7710,14,R4275,R4,TT,TT,0,left,1.5,2.2,Stimuli/0B_T_L_circle_square.png,left,25.701436,27.219161,True
7711,14,R4275,R4,NT,NT,0,None,1.5,1.05,Stimuli/0B_N_circle_square.png,None,29.437369,32.006033,True
7712,14,R4275,R4,NT,NT,0,None,1.3,1.15,Stimuli/0B_N_triangle_circle.png,None,32.014149,34.491155,True
7713,14,R4275,R4,TT,TT,0,left,1.3,2.15,Stimuli/0B_T_L_circle_square.png,left,34.499234,35.825147,True
7714,14,R4275,R4,NT,NT,0,None,1.35,1.1,Stimuli/0B_N_triangle_circle.png,None,37.993324,40.461921,True
7715,14,R4275,R4,NT,NT,0,None,1.7,1.05,Stimuli/0B_N_triangle_circle.png,None,40.470002,43.238821,True
7729,14,R4275,R4,NT,NT,0,None,1.35,1,Stimuli/0B_N_square_circle.png,None,109.884786,112.261149,True
7730,14,R4275,R4,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_square_circle.png,None,112.269781,115.096969,True
7744,14,R4275,R4,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_triangle.png,None,181.684591,184.361225,True
7745,14,R4275,R4,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_square_circle.png,None,184.369774,186.89678,True
7746,14,R4275,R4,NT,NT,0,None,1.55,1,Stimuli/0B_N_circle_triangle.png,None,186.904865,189.473518,True
7747,14,R4275,R4,TT,TT,0,left,1.5,2.45,Stimuli/0B_T_L_triangle_circle.png,left,189.481684,190.999264,True
7748,14,R4275,R4,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_circle_triangle.png,None,193.467761,195.994758,True
7904,16,R4307,R1,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_circle_square.png,None,207.911177,210.737919,True
7905,16,R4307,R1,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_circle_square.png,None,210.746475,213.314995,True
7919,16,R4307,R1,NT,NT,0,None,1.55,1,Stimuli/0B_N_circle_triangle.png,None,279.894433,282.470978,True
7920,16,R4307,R1,NT,NT,0,None,1.65,1.05,Stimuli/0B_N_triangle_circle.png,None,282.479546,285.205833,True
7921,16,R4307,R1,NT,NT,0,None,1.6,0.85,Stimuli/0B_N_circle_triangle.png,None,285.214774,287.683318,True
7935,16,R4307,R1,NT,NT,0,None,1.55,1.15,Stimuli/0B_N_square_triangle.png,None,354.120891,356.847633,True
7936,16,R4307,R1,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_triangle_square.png,None,356.856097,359.224487,True
7937,16,R4307,R1,TT,TT,0,left,1.55,2.4,Stimuli/0B_T_L_triangle_circle.png,left,359.232776,360.800533,True
7938,16,R4307,R1,NT,NT,0,None,1.35,1,Stimuli/0B_N_circle_triangle.png,None,363.218874,365.595726,True
7939,16,R4307,R1,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_square_circle.png,None,365.603861,367.77216,True
7953,16,R4307,R1,NT,NT,0,None,1.45,1.1,Stimuli/0B_N_triangle_circle.png,None,434.368222,436.944808,True
7954,16,R4307,R1,NT,NT,0,None,1.3,1.1,Stimuli/0B_N_square_triangle.png,None,436.953349,439.380306,True
7955,16,R4307,R1,TT,TT,0,left,1.55,2.2,Stimuli/0B_T_L_circle_triangle.png,left,439.388388,440.964455,True
7956,16,R4307,R1,NT,NT,0,None,1.35,1.15,Stimuli/0B_N_circle_square.png,None,443.182673,445.701233,True
7957,16,R4307,R1,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_triangle_square.png,None,445.70942,448.328141,True
7958,16,R4307,R1,TT,TT,0,left,1.4,2.45,Stimuli/0B_T_L_square_triangle.png,left,448.336266,449.753897,True
7959,16,R4307,R1,NT,NT,0,None,1.6,1.2,Stimuli/0B_N_square_triangle.png,None,452.222204,455.04112,True
7960,16,R4307,R1,NT,NT,0,None,1.3,0.9,Stimuli/0B_N_square_circle.png,None,455.049232,457.267628,True
7961,16,R4307,R1,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_triangle_square.png,None,457.275762,459.644258,True
7962,16,R4307,R1,TT,TT,0,left,1.7,2.5,Stimuli/0B_T_L_square_triangle.png,left,459.652417,461.378662,True
7963,16,R4307,R1,NT,NT,0,None,1.35,1.1,Stimuli/0B_N_square_triangle.png,None,463.897061,466.365645,True
7964,16,R4307,R1,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_circle_triangle.png,None,466.373689,468.74224,True
7965,16,R4307,R1,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_circle_triangle.png,None,468.750381,471.627699,True
7979,16,R4307,R1,NT,NT,0,None,1.45,0.9,Stimuli/0B_N_square_circle.png,None,537.964924,540.341482,True
7980,16,R4307,R1,NT,NT,0,None,1.7,0.9,Stimuli/0B_N_circle_square.png,None,540.350042,542.977031,True
8003,16,R4307,R2,NT,NT,0,None,1.55,0.85,Stimuli/0B_N_triangle_square.png,None,0,2.435045,True
8004,16,R4307,R2,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_square_circle.png,None,2.443575,4.920576,True
8005,16,R4307,R2,TT,TT,0,right,1.6,2.15,Stimuli/0B_T_R_square_circle.png,right,4.928668,6.546521,True
8006,16,R4307,R2,NT,NT,0,None,1.7,1,Stimuli/0B_N_triangle_circle.png,None,8.714678,11.433419,True
8007,16,R4307,R2,NT,NT,0,None,1.35,0.8,Stimuli/0B_N_square_circle.png,None,11.441578,13.609836,True
8021,16,R4307,R2,NT,NT,0,None,1.45,0.8,Stimuli/0B_N_circle_triangle.png,None,80.205944,82.482134,True
8022,16,R4307,R2,NT,NT,0,None,1.65,1,Stimuli/0B_N_triangle_circle.png,None,82.490819,85.167901,True
8036,16,R4307,R2,NT,NT,0,None,1.5,0.9,Stimuli/0B_N_triangle_square.png,None,151.513736,153.940191,True
8037,16,R4307,R2,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_square_triangle.png,None,153.948727,156.600771,True
8051,16,R4307,R2,NT,NT,0,None,1.6,1.15,Stimuli/0B_N_triangle_circle.png,None,222.938258,225.714977,True
8052,16,R4307,R2,NT,NT,0,None,1.7,1.1,Stimuli/0B_N_triangle_circle.png,None,225.723444,228.550698,True
8066,16,R4307,R2,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_square_circle.png,None,294.988234,297.865037,True
8067,16,R4307,R2,NT,NT,0,None,1.5,1.2,Stimuli/0B_N_triangle_square.png,None,297.873551,300.592356,True
8081,16,R4307,R2,NT,NT,0,None,1.7,0.85,Stimuli/0B_N_triangle_circle.png,None,367.138277,369.714758,True
8082,16,R4307,R2,NT,NT,0,None,1.3,1,Stimuli/0B_N_triangle_circle.png,None,369.723365,372.041816,True
8083,16,R4307,R2,TT,TT,0,left,1.7,2.5,Stimuli/0B_T_L_square_triangle.png,left,372.050019,373.776195,True
8084,16,R4307,R2,NT,NT,0,None,1.4,1,Stimuli/0B_N_square_triangle.png,None,376.294631,378.713162,True
8154,16,R4307,R3,NT,NT,0,None,1.55,1,Stimuli/0B_N_square_triangle.png,None,0,2.576775,True
8155,16,R4307,R3,NT,NT,0,None,1.4,0.95,Stimuli/0B_N_triangle_circle.png,None,2.585357,4.953844,True
8156,16,R4307,R3,NT,NT,0,None,1.65,1.2,Stimuli/0B_N_circle_square.png,None,4.961994,7.839156,True
8157,16,R4307,R3,TT,TT,0,left,1.7,2.5,Stimuli/0B_T_L_triangle_circle.png,left,7.847348,9.573451,True
8158,16,R4307,R3,NT,NT,0,None,1.45,1.05,Stimuli/0B_N_triangle_square.png,None,12.091955,14.610569,True
8159,16,R4307,R3,NT,NT,0,None,1.7,1,Stimuli/0B_N_square_triangle.png,None,14.618657,17.337448,True
8173,16,R4307,R3,NT,NT,0,None,1.45,1.15,Stimuli/0B_N_circle_square.png,None,83.733286,86.359957,True
8174,16,R4307,R3,NT,NT,0,None,1.7,1.15,Stimuli/0B_N_circle_triangle.png,None,86.36846,89.237365,True
8175,16,R4307,R3,TT,TT,0,right,1.6,2.5,Stimuli/0B_T_R_triangle_circle.png,right,89.245447,90.863226,True
8176,16,R4307,R3,NT,NT,0,None,1.45,1.2,Stimuli/0B_N_square_circle.png,None,93.381588,96.050327,True
8177,16,R4307,R3,NT,NT,0,None,1.55,0.8,Stimuli/0B_N_circle_triangle.png,None,96.058531,98.426932,True
8178,16,R4307,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_circle_triangle.png,None,98.435137,101.253985,True
8179,16,R4307,R3,TT,TT,0,right,1.6,2.25,Stimuli/0B_T_R_square_triangle.png,right,101.262058,102.888252,True
8180,16,R4307,R3,NT,NT,0,None,1.65,0.9,Stimuli/0B_N_circle_triangle.png,None,105.156491,107.725107,True
8181,16,R4307,R3,NT,NT,0,None,1.5,0.85,Stimuli/0B_N_triangle_circle.png,None,107.733275,110.110026,True
8195,16,R4307,R3,NT,NT,0,None,1.55,1.05,Stimuli/0B_N_triangle_circle.png,None,176.547651,179.174241,True
8196,16,R4307,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_triangle_square.png,None,179.18281,182.001683,True
8197,16,R4307,R3,NT,NT,0,None,1.6,0.9,Stimuli/0B_N_triangle_square.png,None,182.009712,184.528337,True
8198,16,R4307,R3,TT,TT,0,left,1.6,2.3,Stimuli/0B_T_L_triangle_square.png,left,184.536511,186.162659,True
8199,16,R4307,R3,NT,NT,0,None,1.4,1.15,Stimuli/0B_N_square_triangle.png,None,188.480919,191.049621,True
8200,16,R4307,R3,NT,NT,0,None,1.5,0.95,Stimuli/0B_N_circle_square.png,None,191.057639,193.52627,True
8201,16,R4307,R3,TT,TT,0,right,1.65,2.2,Stimuli/0B_T_R_square_circle.png,right,193.534412,195.210626,True
8202,16,R4307,R3,NT,NT,0,None,1.65,1.15,Stimuli/0B_N_square_circle.png,None,197.428823,200.24766,True
